#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 26800.000000 1.363346 1.642779 0.942577
 26900.000000 1.155656 1.582209 0.953726
 27000.000000 1.168677 1.573671 0.789578
 27100.000000 1.293241 1.634506 0.785183
 27200.000000 1.243722 1.536300 0.852735
 27300.000000 1.405056 1.696548 0.767238
 27400.000000 1.370518 1.668215 0.920845
 27500.000000 1.259707 1.627666 0.682002
 27600.000000 1.373211 1.661457 0.913413
 27700.000000 1.275402 1.574481 0.759940
 27800.000000 1.371989 1.697511 0.887917
 27900.000000 1.237624 1.563808 0.930463
 28000.000000 1.631121 1.701978 0.721846
 28100.000000 1.344692 1.534189 0.526112
 28200.000000 1.238350 1.396720 0.641502
 28300.000000 1.143212 1.516653 0.642734
 28400.000000 1.217901 1.477256 0.783843
 28500.000000 1.208871 1.540195 0.555644
 28600.000000 1.122083 1.598212 0.727241
 28700.000000 1.260453 1.656273 0.679768
 28800.000000 1.279654 1.603726 0.562813
 28900.000000 1.165050 1.524612 0.771164
 29000.000000 1.144250 1.587662 0.776960
 29100.000000 1.018296 1.742337 0.777636
 29200.000000 1.042903 1.577196 0.569182
 29300.000000 1.240608 1.512044 0.703446
 29400.000000 1.199756 1.561681 0.795791
 29500.000000 1.332348 1.663373 0.547640
 29600.000000 1.212693 1.473085 0.647014
 29700.000000 1.264305 1.524958 0.652245
 29800.000000 1.141971 1.576541 0.622775
 29900.000000 1.079890 1.618687 0.814892
 30000.000000 1.072892 1.425984 0.618709
 30100.000000 1.269572 1.598392 0.670069
 30200.000000 1.089585 1.465652 0.700382
 30300.000000 1.180649 1.330104 0.436076
 30400.000000 1.063190 1.303056 0.454862
 30500.000000 1.042191 1.317532 0.392644
 30600.000000 1.036132 1.261020 0.527357
 30700.000000 1.034987 1.298718 0.405088
 30800.000000 1.077056 1.407639 0.417932
 30900.000000 1.189848 1.419650 0.643834
 31000.000000 1.091810 1.532875 0.665792
 31100.000000 1.339241 1.571705 0.499605
 31200.000000 1.182685 1.534440 0.442077
 31300.000000 1.217550 1.333930 0.431307
 31400.000000 1.272308 1.600797 0.392652
 31500.000000 1.401022 1.617855 0.546889
 31600.000000 1.560750 1.805213 0.779883
 31700.000000 1.253543 1.650514 0.661374
 31800.000000 1.398340 1.647092 0.756646
 31900.000000 1.122874 1.400635 0.400030
 32000.000000 1.011115 1.378635 0.324504
 32100.000000 1.141898 1.461033 0.484124
 32200.000000 1.209954 1.537012 0.488806
 32300.000000 1.189514 1.423663 0.452581
 32400.000000 1.204469 1.532077 0.473159
 32500.000000 1.285412 1.641218 0.586276
 32600.000000 1.277487 1.705491 0.754487
 32700.000000 1.235724 1.609171 0.545362
 32800.000000 1.196632 1.472479 0.535270
 32900.000000 1.213343 1.473207 0.563859
 33000.000000 1.179697 1.463407 0.552258
 33100.000000 1.257356 1.407426 0.522106
 33200.000000 1.190360 1.497755 0.514739
 33300.000000 1.199303 1.481412 0.529112
 33400.000000 1.243790 1.435924 0.566858
 33500.000000 1.264490 1.530991 0.435742
 33600.000000 1.237308 1.359552 0.557560
 33700.000000 1.227771 1.526128 0.572817
 33800.000000 1.220604 1.429390 0.657751
 33900.000000 1.230821 1.398306 0.625139
 34000.000000 1.261849 1.336150 0.376782
 34100.000000 1.129547 1.282731 0.275217
 34200.000000 1.117104 1.448021 0.489310
 34300.000000 1.211964 1.382632 0.604362
 34400.000000 1.210117 1.520854 0.603787
 34500.000000 1.201153 1.400570 0.546317
 34600.000000 1.251150 1.418160 0.500937
 34700.000000 1.149781 1.470635 0.452839
 34800.000000 1.219041 1.463365 0.390146
 34900.000000 1.224295 1.343067 0.394647
 35000.000000 1.312416 1.459539 0.419950
 35100.000000 1.339943 1.410820 0.533788
 35200.000000 1.258763 1.472801 0.548763
 35300.000000 1.292784 1.481451 0.526536
 35400.000000 1.234700 1.414922 0.519072
 35500.000000 1.162330 1.659994 0.767127
 35600.000000 1.159048 1.622086 0.631634
 35700.000000 1.272617 1.662835 0.641458
 35800.000000 1.263212 1.637938 0.612975
 35900.000000 1.197147 1.511492 0.521098
 36000.000000 1.362208 1.508207 0.507921
 36100.000000 1.237193 1.433646 0.495021
 36200.000000 1.250810 1.494005 0.258807
 36300.000000 1.204357 1.492389 0.457325
 36400.000000 1.285402 1.369965 0.356135
 36500.000000 1.411270 1.581994 0.524779
 36600.000000 1.442450 1.668052 0.436123
 36700.000000 1.493891 1.732062 0.517805
 36800.000000 1.309961 1.780402 0.478633
 36900.000000 1.140737 1.461758 0.420479
 37000.000000 1.314777 1.628623 0.349194
 37100.000000 1.390809 1.836411 0.515146
 37200.000000 1.307466 1.616793 0.447530
 37300.000000 1.373767 1.860192 0.495503
 37400.000000 1.263056 1.783288 0.465639
 37500.000000 1.388530 1.488249 0.410453
 37600.000000 1.367352 1.650448 0.432566
 37700.000000 1.559300 1.779237 0.552221
 37800.000000 1.308541 1.680928 0.408869
 37900.000000 1.332226 1.720411 0.676002
 38000.000000 1.355402 1.551428 0.474554
 38100.000000 1.334073 1.554398 0.360251
 38200.000000 1.282788 1.556655 0.492027
 38300.000000 1.220468 1.633195 0.381913
 38400.000000 1.331858 1.617014 0.484877
 38500.000000 1.295005 1.565587 0.616324
 38600.000000 1.276493 1.601592 0.669328
 38700.000000 1.348202 1.440342 0.430961
 38800.000000 1.385729 1.646331 0.438876
 38900.000000 1.190651 1.418968 0.455948
 39000.000000 1.149661 1.507463 0.462876
 39100.000000 0.905263 1.493950 0.314649
 39200.000000 1.067080 1.328069 0.507058
 39300.000000 1.264291 1.463070 0.473730
