#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 20100.000000 1.221754 1.605828 0.663344
 20200.000000 1.293371 1.411799 0.601978
 20300.000000 1.198074 1.616536 0.528656
 20400.000000 1.253349 1.574235 0.497092
 20500.000000 1.255639 1.699681 0.709155
 20600.000000 1.262556 1.593010 0.646787
 20700.000000 1.209946 1.504465 0.645825
 20800.000000 1.233117 1.488637 0.550824
 20900.000000 1.182271 1.336156 0.330389
 21000.000000 1.213431 1.549262 0.340031
 21100.000000 1.271766 1.516486 0.322636
 21200.000000 1.216291 1.438890 0.508079
 21300.000000 1.178278 1.347194 0.439219
 21400.000000 1.160240 1.387158 0.399027
 21500.000000 1.185986 1.504472 0.585969
 21600.000000 1.107443 1.327753 0.264278
 21700.000000 1.180403 1.464421 0.356315
 21800.000000 1.281512 1.572452 0.590450
 21900.000000 1.269706 1.555942 0.450440
 22000.000000 1.191773 1.454546 0.290014
 22100.000000 1.259264 1.609977 0.373391
 22200.000000 1.245046 1.413394 0.350316
 22300.000000 1.199959 1.447182 0.361800
 22400.000000 1.284683 1.600791 0.344370
 22500.000000 1.160058 1.389256 0.368926
 22600.000000 1.173849 1.370592 0.300385
 22700.000000 1.141280 1.554725 0.279084
 22800.000000 1.173789 1.469906 0.242714
 22900.000000 1.218893 1.476455 0.462388
 23000.000000 1.151014 1.438926 0.478344
 23100.000000 1.170887 1.506041 0.571434
 23200.000000 1.284324 1.590710 0.613310
 23300.000000 1.242599 1.552508 0.591968
 23400.000000 1.194648 1.594348 0.596411
 23500.000000 1.271685 1.458093 0.545691
 23600.000000 1.317673 1.707400 0.669184
 23700.000000 1.241543 1.489230 0.556575
 23800.000000 1.165940 1.484129 0.349018
 23900.000000 1.184141 1.506616 0.545841
 24000.000000 1.224997 1.439534 0.401726
 24100.000000 1.221310 1.568524 0.572108
 24200.000000 1.297301 1.555807 0.749865
 24300.000000 1.252091 1.643006 0.715814
 24400.000000 1.264142 1.586535 0.612162
 24500.000000 1.263885 1.625621 0.714560
 24600.000000 1.351410 1.523474 0.670235
 24700.000000 1.481200 1.566816 0.831671
 24800.000000 1.305031 1.533710 0.675900
 24900.000000 1.301651 1.549459 0.541402
 25000.000000 1.265586 1.597405 0.717153
 25100.000000 1.330912 1.468613 0.599350
 25200.000000 1.273404 1.443408 0.521652
 25300.000000 1.224698 1.593933 0.608920
 25400.000000 1.362465 1.606368 0.698967
 25500.000000 1.318167 1.657079 0.684315
 25600.000000 1.321553 1.545537 0.614638
 25700.000000 1.358490 1.568251 0.723898
 25800.000000 1.302075 1.529829 0.669089
 25900.000000 1.259136 1.519736 0.745880
 26000.000000 1.331843 1.770263 0.668744
 26100.000000 1.309601 1.574539 0.619970
 26200.000000 1.238643 1.608430 0.707194
 26300.000000 1.388172 1.720740 0.688489
 26400.000000 1.267346 1.672329 0.636097
 26500.000000 1.274452 1.679288 0.466610
 26600.000000 1.279678 1.629202 0.485030
 26700.000000 1.230266 1.492192 0.532493
 26800.000000 1.291536 1.555372 0.481042
 26900.000000 1.300147 1.464746 0.614904
 27000.000000 1.359079 1.463251 0.651942
 27100.000000 1.261509 1.588746 0.717332
 27200.000000 1.343002 1.548601 0.612044
 27300.000000 1.306279 1.456218 0.667600
 27400.000000 1.314592 1.551493 0.468942
 27500.000000 1.344896 1.427838 0.632232
 27600.000000 1.273568 1.440739 0.425120
 27700.000000 1.201958 1.503766 0.383505
 27800.000000 1.220756 1.511782 0.398765
 27900.000000 1.223621 1.450926 0.603087
 28000.000000 1.169391 1.448715 0.471007
 28100.000000 1.367623 1.532215 0.332297
 28200.000000 1.215989 1.514300 0.495269
 28300.000000 1.352177 1.553833 0.452872
 28400.000000 1.180923 1.420075 0.311856
 28500.000000 1.227975 1.468316 0.440806
 28600.000000 1.261283 1.478829 0.634667
 28700.000000 1.321321 1.530357 0.491037
 28800.000000 1.299252 1.635182 0.610553
 28900.000000 1.245517 1.390678 0.407311
 29000.000000 1.337882 1.545726 0.320978
 29100.000000 1.250457 1.476024 0.419630
 29200.000000 1.231827 1.526729 0.504893
 29300.000000 1.368347 1.685198 0.442662
 29400.000000 1.322560 1.535067 0.488735
 29500.000000 1.332020 1.653355 0.611491
 29600.000000 1.336498 1.504504 0.575330
 29700.000000 1.333963 1.579013 0.464376
 29800.000000 1.343844 1.604279 0.503058
 29900.000000 1.314429 1.481788 0.447137
 30000.000000 1.332508 1.613735 0.441286
 30100.000000 1.310693 1.523721 0.414247
 30200.000000 1.324228 1.461939 0.353362
 30300.000000 1.273295 1.411259 0.405868
 30400.000000 1.338209 1.631063 0.397176
 30500.000000 1.278732 1.456941 0.363010
 30600.000000 1.300100 1.541524 0.560019
 30700.000000 1.241468 1.559084 0.499404
 30800.000000 1.288681 1.613821 0.470078
 30900.000000 1.273930 1.682567 0.483652
 31000.000000 1.199019 1.492711 0.355915
 31100.000000 1.276777 1.522442 0.498787
 31200.000000 1.164642 1.399969 0.425513
 31300.000000 1.255582 1.672733 0.537425
 31400.000000 1.190902 1.618143 0.435629
 31500.000000 1.192669 1.570680 0.477124
 31600.000000 1.292748 1.508008 0.501272
 31700.000000 1.323612 1.637935 0.478878
 31800.000000 1.345805 1.650831 0.581754
 31900.000000 1.261078 1.568551 0.445538
 32000.000000 1.332318 1.738448 0.717127
 32100.000000 1.251078 1.555355 0.641499
 32200.000000 1.285009 1.614349 0.574913
 32300.000000 1.161800 1.596443 0.427517
 32400.000000 1.226474 1.556269 0.494748
 32500.000000 1.129112 1.538848 0.486835
 32600.000000 1.329998 1.704445 0.597099
 32700.000000 1.394480 1.830108 0.612165
 32800.000000 1.271949 1.740770 0.524388
 32900.000000 1.297614 1.621438 0.546559
 33000.000000 1.239597 1.550751 0.531202
 33100.000000 1.152393 1.523726 0.469929
 33200.000000 1.278576 1.675417 0.619731
 33300.000000 1.239675 1.598895 0.620004
 33400.000000 1.292079 1.573960 0.588276
 33500.000000 1.247926 1.602635 0.501964
 33600.000000 1.187724 1.422564 0.457054
 33700.000000 1.242073 1.741996 0.559649
 33800.000000 1.262215 1.647909 0.586368
 33900.000000 1.228166 1.530364 0.416480
 34000.000000 1.226121 1.516205 0.369385
 34100.000000 1.297015 1.634381 0.554221
 34200.000000 1.249399 1.540841 0.611098
 34300.000000 1.209045 1.588597 0.682621
 34400.000000 1.155047 1.472819 0.562169
 34500.000000 1.186387 1.600306 0.525320
 34600.000000 1.156068 1.754238 0.641319
 34700.000000 1.313903 1.683646 0.627567
 34800.000000 1.282527 1.534416 0.454167
 34900.000000 1.189573 1.474159 0.594488
 35000.000000 1.221577 1.665782 0.575622
 35100.000000 1.273232 1.741173 0.528053
 35200.000000 1.403811 1.764749 0.525177
 35300.000000 1.362342 1.825451 0.651597
 35400.000000 1.266220 1.752914 0.665955
 35500.000000 1.248907 1.653925 0.532495
 35600.000000 1.298349 1.737715 0.624054
 35700.000000 1.336389 1.750810 0.648615
 35800.000000 1.244781 1.650715 0.696966
 35900.000000 1.284764 1.697560 0.720827
 36000.000000 1.216024 1.535119 0.352292
 36100.000000 1.313477 1.613002 0.535004
 36200.000000 1.388919 1.757269 0.658340
 36300.000000 1.239237 1.660972 0.697390
 36400.000000 1.254220 1.683620 0.533702
 36500.000000 1.376594 1.880525 0.732550
 36600.000000 1.352075 1.631878 0.440806
 36700.000000 1.254546 1.595245 0.438285
 36800.000000 1.204892 1.606694 0.443398
 36900.000000 1.167074 1.541321 0.359858
 37000.000000 1.209521 1.585127 0.255362
 37100.000000 1.208424 1.591506 0.430914
 37200.000000 1.173085 1.558259 0.449215
 37300.000000 1.227824 1.526728 0.508314
 37400.000000 1.280921 1.563835 0.627796
 37500.000000 1.400488 1.874303 0.707692
 37600.000000 1.178126 1.626583 0.356991
 37700.000000 1.282126 1.756455 0.747461
 37800.000000 1.251828 1.607027 0.654150
 37900.000000 1.154528 1.520812 0.333033
 38000.000000 1.223204 1.460746 0.226855
 38100.000000 1.228859 1.514685 0.310694
 38200.000000 1.172203 1.677563 0.457905
 38300.000000 1.250070 1.450975 0.231018
 38400.000000 1.089497 1.367034 0.146244
 38500.000000 1.146874 1.314242 0.309140
 38600.000000 1.264863 1.600208 0.221864
 38700.000000 1.191154 1.528045 0.233496
 38800.000000 1.387154 1.604223 -0.113770
 38900.000000 1.149840 1.432162 0.114377
 39000.000000 1.184614 1.478837 0.215634
 39100.000000 1.263709 1.507982 0.202741
 39200.000000 1.168063 1.331070 0.064141
 39300.000000 1.094247 1.341379 0.226172
 39400.000000 1.204275 1.442678 0.185040
 39500.000000 1.156999 1.309497 0.053729
 39600.000000 1.312261 1.487010 0.292648
 39700.000000 1.193799 1.421880 0.154095
 39800.000000 1.177207 1.370531 0.163784
 39900.000000 1.218040 1.559191 0.266978
 40000.000000 1.150314 1.419445 0.090400
 40100.000000 1.274389 1.574390 0.347963
 40200.000000 1.334419 1.715294 0.270681
 40300.000000 1.214230 1.498161 -0.126755
 40400.000000 1.199916 1.461918 0.219524
 40500.000000 1.286451 1.604731 0.263800
 40600.000000 1.319018 1.549108 0.542892
 40700.000000 1.241574 1.366807 0.273804
 40800.000000 1.152118 1.508357 0.452077
 40900.000000 1.314591 1.565787 0.468421
 41000.000000 1.271767 1.593789 0.457458
 41100.000000 1.224917 1.539708 0.257678
 41200.000000 1.196470 1.421020 0.188641
 41300.000000 1.146873 1.486325 0.260875
 41400.000000 1.143812 1.486194 0.209483
 41500.000000 1.219940 1.439465 0.255841
 41600.000000 1.190688 1.523087 0.321533
 41700.000000 1.331097 1.734046 0.426588
 41800.000000 1.269512 1.578979 0.448563
 41900.000000 1.403228 1.614132 0.342055
 42000.000000 1.336670 1.505413 0.236557
 42100.000000 1.263529 1.652490 0.346373
 42200.000000 1.301841 1.686207 0.486916
 42300.000000 1.312491 1.728208 0.506969
 42400.000000 1.203806 1.532743 0.336949
 42500.000000 1.165522 1.649234 0.372679
 42600.000000 1.320446 1.643424 0.501797
 42700.000000 1.285310 1.580633 0.408106
 42800.000000 1.343547 1.715823 0.527682
 42900.000000 1.363454 1.718269 0.393972
 43000.000000 1.270830 1.679944 0.591031
 43100.000000 1.299247 1.632191 0.630694
 43200.000000 1.315757 1.693112 0.568036
 43300.000000 1.219560 1.633106 0.440287
 43400.000000 1.221020 1.529411 0.486876
 43500.000000 1.226212 1.597049 0.620549
 43600.000000 1.219756 1.733047 0.597817
 43700.000000 1.309957 1.533837 0.623979
 43800.000000 1.306582 1.687024 0.568958
 43900.000000 1.212928 1.612807 0.475727
 44000.000000 1.200581 1.550166 0.518652
 44100.000000 1.245917 1.665846 0.405449
 44200.000000 1.308186 1.670758 0.397798
 44300.000000 1.369342 1.683293 0.336604
 44400.000000 1.217532 1.744049 0.618319
 44500.000000 1.165210 1.599448 0.450198
 44600.000000 1.206483 1.584440 0.550343
 44700.000000 1.192390 1.507866 0.582711
 44800.000000 1.225048 1.451442 0.695529
 44900.000000 1.237855 1.420012 0.498314
 45000.000000 1.246385 1.507512 0.341293
 45100.000000 1.289694 1.716778 0.357184
 45200.000000 1.311961 1.614294 0.528478
 45300.000000 1.218857 1.726305 0.549806
 45400.000000 1.206509 1.629055 0.570219
 45500.000000 1.269955 1.587586 0.390012
 45600.000000 1.213817 1.625408 0.502761
 45700.000000 1.242844 1.599815 0.400379
 45800.000000 1.214990 1.591829 0.467587
 45900.000000 1.212548 1.751909 0.552222
 46000.000000 1.247974 1.670036 0.502456
 46100.000000 1.250694 1.773346 0.614929
 46200.000000 1.275348 1.530547 0.481085
 46300.000000 1.215658 1.496109 0.404192
 46400.000000 1.297150 1.631050 0.566116
 46500.000000 1.207689 1.576549 0.388639
 46600.000000 1.325319 1.723846 0.532857
 46700.000000 1.349081 1.693580 0.496392
 46800.000000 1.208689 1.529490 0.313686
 46900.000000 1.324975 1.776901 0.582572
 47000.000000 1.316215 1.755342 0.590597
 47100.000000 1.271832 1.553800 0.599298
 47200.000000 1.324328 1.695494 0.540459
 47300.000000 1.272424 1.515581 0.378829
 47400.000000 1.255011 1.501636 0.378563
 47500.000000 1.082383 1.516519 0.179247
 47600.000000 1.266704 1.466665 0.352082
 47700.000000 1.169783 1.518474 0.300047
 47800.000000 1.245892 1.726843 0.479160
 47900.000000 1.223907 1.560836 0.346148
 48000.000000 1.178777 1.580258 0.402827
 48100.000000 1.312304 1.582755 0.383752
 48200.000000 1.280390 1.618810 0.353139
 48300.000000 1.313557 1.647192 0.317712
 48400.000000 1.199031 1.537999 0.389028
 48500.000000 1.350737 1.538728 0.386016
 48600.000000 1.237351 1.551169 0.417898
 48700.000000 1.175498 1.439629 0.297001
 48800.000000 1.221842 1.427290 0.338599
 48900.000000 1.262406 1.562178 0.455706
 49000.000000 1.180566 1.518746 0.319072
 49100.000000 1.282483 1.718357 0.608348
 49200.000000 1.209434 1.652464 0.533648
 49300.000000 1.232279 1.541573 0.410786
 49400.000000 1.390190 1.673341 0.585248
 49500.000000 1.256643 1.578945 0.548901
 49600.000000 1.310372 1.621614 0.520384
 49700.000000 1.200378 1.621407 0.449898
 49800.000000 1.184802 1.399202 0.288017
 49900.000000 1.120156 1.494709 0.381882
 50000.000000 1.181478 1.408626 0.417725
 50100.000000 1.234097 1.572386 0.409844
 50200.000000 1.176986 1.526961 0.287262
 50300.000000 1.264133 1.548799 0.381943
 50400.000000 1.164725 1.475463 0.266512
 50500.000000 1.290540 1.644757 0.446152
 50600.000000 1.165622 1.649554 0.284951
 50700.000000 1.163735 1.329639 0.274521
 50800.000000 1.222975 1.537904 0.225050
 50900.000000 1.201243 1.485720 0.236366
 51000.000000 1.263156 1.543376 0.232019
 51100.000000 1.166389 1.472030 0.268086
 51200.000000 1.183829 1.460655 0.329121
 51300.000000 1.297194 1.586406 0.343777
 51400.000000 1.353463 1.666264 0.219924
 51500.000000 1.256274 1.521937 0.156371
 51600.000000 1.225958 1.535928 0.283958
 51700.000000 1.289988 1.472665 0.372785
 51800.000000 1.118095 1.483367 0.135942
 51900.000000 1.206226 1.434173 0.256590
 52000.000000 1.220722 1.560571 0.180437
 52100.000000 1.202550 1.442685 0.257165
 52200.000000 1.277403 1.472822 0.290115
 52300.000000 1.163911 1.454197 0.063872
 52400.000000 1.270397 1.479692 0.278994
 52500.000000 1.249989 1.373269 0.391120
 52600.000000 1.022765 1.265730 0.207970
 52700.000000 1.126029 1.393300 0.139160
 52800.000000 1.204541 1.431739 0.282366
 52900.000000 1.294629 1.467678 0.332842
 53000.000000 1.244607 1.583808 0.436782
 53100.000000 1.266893 1.559564 0.336022
 53200.000000 1.158276 1.489394 0.301477
 53300.000000 1.212793 1.614317 0.311999
 53400.000000 1.246917 1.554951 0.313004
 53500.000000 1.266191 1.579259 0.410688
 53600.000000 1.379468 1.628385 0.163654
 53700.000000 1.296117 1.448587 0.326467
 53800.000000 1.185486 1.433317 0.115987
 53900.000000 1.242920 1.673360 0.273238
 54000.000000 1.297871 1.592188 0.413515
 54100.000000 1.348244 1.519323 0.492757
 54200.000000 1.252391 1.600578 0.289202
 54300.000000 1.254395 1.684651 0.616064
 54400.000000 1.205098 1.541560 0.446545
 54500.000000 1.280861 1.631726 0.497186
 54600.000000 1.244221 1.530753 0.506619
 54700.000000 1.174337 1.507096 0.446359
 54800.000000 1.251864 1.608854 0.289935
 54900.000000 1.221004 1.620060 0.440166
 55000.000000 1.283115 1.594910 0.427151
 55100.000000 1.201158 1.548533 0.443004
 55200.000000 1.299923 1.669618 0.475244
 55300.000000 1.206226 1.580957 0.356929
 55400.000000 1.186659 1.534044 0.156440
 55500.000000 1.217849 1.446574 0.399782
 55600.000000 1.105128 1.416013 0.277042
 55700.000000 1.174610 1.452582 0.286305
 55800.000000 1.109618 1.399131 0.084162
 55900.000000 1.187636 1.575520 0.246296
 56000.000000 1.188222 1.267525 0.106062
 56100.000000 1.128941 1.498183 0.277230
 56200.000000 1.147999 1.438041 0.333495
 56300.000000 1.246316 1.483257 0.261225
 56400.000000 1.149295 1.445337 0.182019
 56500.000000 1.278945 1.568191 0.263931
 56600.000000 1.244330 1.538387 0.355066
 56700.000000 1.230835 1.436821 0.204615
 56800.000000 1.211265 1.523719 0.312055
 56900.000000 1.193350 1.549368 0.172488
 57000.000000 1.240200 1.501442 0.483545
 57100.000000 1.203637 1.404823 0.156602
 57200.000000 1.193710 1.530451 0.129547
 57300.000000 1.179613 1.479107 0.138109
 57400.000000 1.116950 1.448411 0.230815
 57500.000000 1.153532 1.478745 0.162087
 57600.000000 1.197832 1.461207 0.144236
 57700.000000 1.235032 1.534046 0.152097
 57800.000000 1.239868 1.398588 0.244463
 57900.000000 1.244420 1.496995 0.358411
 58000.000000 1.209032 1.633048 0.221978
 58100.000000 1.147723 1.387684 0.235269
 58200.000000 1.143159 1.555649 0.484911
 58300.000000 1.220111 1.436104 0.416226
 58400.000000 1.127958 1.407030 0.309723
 58500.000000 1.158870 1.446216 0.261255
 58600.000000 1.205313 1.665321 0.685568
 58700.000000 1.076084 1.460320 0.412165
 58800.000000 1.248082 1.601506 0.807872
 58900.000000 1.248859 1.579834 0.472379
 59000.000000 1.214972 1.389418 0.373633
 59100.000000 1.094501 1.657641 0.503299
 59200.000000 1.268765 1.718361 0.383244
 59300.000000 1.188397 1.595844 0.175788
 59400.000000 1.184633 1.519608 0.291166
 59500.000000 1.210499 1.663527 0.168589
 59600.000000 1.341962 1.954883 0.276061
 59700.000000 1.416274 2.059645 0.220705
 59800.000000 1.391863 1.823819 0.118455
 59900.000000 1.668192 2.135055 0.460652
 60000.000000 1.416532 1.822319 0.299957
 60100.000000 1.575384 1.639528 0.244779
 60200.000000 1.450004 1.619288 0.068635
 60300.000000 1.484317 1.532998 0.257606
 60400.000000 1.417025 1.516165 0.126494
 60500.000000 1.441570 1.598583 0.212318
 60600.000000 1.213790 1.626799 0.284486
 60700.000000 1.266822 1.671129 0.248698
 60800.000000 1.240898 1.783752 0.300140
 60900.000000 1.234842 1.694473 0.232926
 61000.000000 1.401551 1.378256 0.230059
 61100.000000 1.352255 1.367583 0.094635
 61200.000000 1.264475 1.717026 0.189777
 61300.000000 1.241191 1.635011 0.227198
 61400.000000 1.295278 1.590433 0.250591
 61500.000000 1.319796 1.827782 0.410511
 61600.000000 1.355277 1.790108 0.214704
 61700.000000 1.346168 1.813361 0.238529
 61800.000000 1.387777 1.821439 0.190897
 61900.000000 1.318555 1.748858 0.349441
 62000.000000 1.330476 1.937974 0.398579
 62100.000000 1.206458 1.672344 0.210702
 62200.000000 1.353224 1.674049 0.356276
 62300.000000 1.221973 1.708470 0.436140
 62400.000000 1.459880 1.799498 0.183372
 62500.000000 1.415191 1.781110 0.376330
 62600.000000 1.555732 1.618894 0.256296
 62700.000000 1.504742 1.855957 0.404103
 62800.000000 1.451934 1.735687 0.447900
