#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 296500.000000 1.000816 1.129016 0.343903
 296600.000000 1.001257 1.384569 0.380222
 296700.000000 0.857215 1.365695 0.384187
 296800.000000 1.104238 1.372127 0.500515
 296900.000000 1.055992 1.379446 0.419270
 297000.000000 1.039321 1.460479 0.391447
 297100.000000 0.993743 1.485187 0.421161
 297200.000000 1.075869 1.539260 0.516395
 297300.000000 1.114676 1.425718 0.346711
 297400.000000 1.084097 1.449733 0.530341
 297500.000000 0.988918 1.260111 0.423023
 297600.000000 1.022057 1.408325 0.465501
 297700.000000 1.033916 1.390065 0.430314
 297800.000000 1.025639 1.533590 0.474062
 297900.000000 1.039600 1.654440 0.459874
 298000.000000 1.055625 1.312644 0.484844
 298100.000000 1.061301 1.333230 0.398851
 298200.000000 1.081926 1.454325 0.344851
 298300.000000 0.992771 1.620180 0.539753
 298400.000000 0.974043 1.440585 0.510627
 298500.000000 0.919386 1.450784 0.577627
 298600.000000 0.961167 1.341132 0.308307
 298700.000000 0.966875 1.441594 0.460506
 298800.000000 1.040767 1.543410 0.441146
 298900.000000 1.068491 1.326290 0.282513
 299000.000000 1.075579 1.560759 0.530833
 299100.000000 1.129227 1.483679 0.286215
 299200.000000 0.971278 1.368326 0.427180
 299300.000000 1.090350 1.424549 0.412720
 299400.000000 0.937241 1.488528 0.622255
 299500.000000 0.987115 1.515069 0.572413
 299600.000000 1.131487 1.344631 0.375637
 299700.000000 0.991456 1.522074 0.702836
 299800.000000 1.046952 1.384456 0.508038
 299900.000000 0.963677 1.549598 0.652047
 300000.000000 0.993347 1.500076 0.798920
 300100.000000 0.945780 1.507493 0.561535
 300200.000000 0.972899 1.485115 0.754592
 300300.000000 0.957736 1.551047 0.901729
 300400.000000 1.033252 1.478968 0.837224
 300500.000000 1.085808 1.423521 0.873669
 300600.000000 0.981975 1.484338 0.808660
 300700.000000 1.135995 1.542224 0.739470
 300800.000000 1.125320 1.514215 0.652979
 300900.000000 1.048663 1.400644 0.668693
 301000.000000 1.073200 1.404581 0.974397
 301100.000000 0.974483 1.649090 0.866950
 301200.000000 0.978004 1.414231 0.713290
 301300.000000 1.091994 1.564477 0.741219
 301400.000000 1.100502 1.504364 0.697088
 301500.000000 1.163519 1.626927 0.727978
 301600.000000 0.988606 1.472292 0.688358
 301700.000000 0.922223 1.548265 0.314515
 301800.000000 1.070703 1.517742 0.460178
 301900.000000 1.077089 1.370044 0.491633
 302000.000000 0.983407 1.405846 0.511329
 302100.000000 1.106309 1.318011 0.420673
 302200.000000 1.079474 1.401481 0.370590
 302300.000000 1.044254 1.375069 0.517889
 302400.000000 0.913156 1.545056 0.552240
 302500.000000 1.041462 1.307353 0.317486
 302600.000000 1.066918 1.259100 0.381330
 302700.000000 1.008526 1.305224 0.468365
 302800.000000 1.147811 1.341024 0.297501
 302900.000000 0.946334 1.386384 0.340899
 303000.000000 1.053135 1.446363 0.459322
 303100.000000 1.082843 1.353251 0.434720
 303200.000000 0.959731 1.367644 0.579330
 303300.000000 0.972780 1.280899 0.365462
 303400.000000 1.028391 1.303089 0.423254
 303500.000000 0.986327 1.460616 0.330832
 303600.000000 0.998023 1.383938 0.299556
 303700.000000 0.984142 1.289743 0.399384
 303800.000000 0.902413 1.413512 0.333479
 303900.000000 1.001259 1.475539 0.317928
 304000.000000 1.036156 1.364147 0.309291
 304100.000000 0.883320 1.520706 0.316305
 304200.000000 1.037697 1.307496 0.284010
 304300.000000 1.201994 1.486462 0.296672
 304400.000000 0.974385 1.419473 0.308843
 304500.000000 1.057582 1.450909 0.413480
 304600.000000 0.981991 1.494133 0.472684
 304700.000000 1.121082 1.354739 0.322370
 304800.000000 1.066528 1.413449 0.331297
 304900.000000 0.945750 1.500184 0.305261
 305000.000000 0.861514 1.534271 0.267599
 305100.000000 0.978710 1.506714 0.422684
 305200.000000 0.997798 1.394527 0.325602
 305300.000000 0.868552 1.402737 0.259203
 305400.000000 1.006896 1.570590 0.312170
 305500.000000 1.087230 1.381486 0.562475
 305600.000000 1.004617 1.291697 0.343465
 305700.000000 1.045921 1.331664 0.369180
 305800.000000 0.914351 1.326726 0.398156
 305900.000000 1.069349 1.396689 0.377164
 306000.000000 1.050957 1.360593 0.350443
 306100.000000 1.035319 1.601405 0.381572
 306200.000000 1.098949 1.542743 0.348790
 306300.000000 0.916589 1.283033 0.397188
 306400.000000 0.929092 1.350332 0.307233
 306500.000000 0.905837 1.212771 0.227890
 306600.000000 0.932454 1.198941 0.262289
 306700.000000 0.909522 1.326521 0.269536
 306800.000000 0.894161 1.347139 0.219312
 306900.000000 1.016159 1.251973 0.213633
 307000.000000 0.941032 1.271677 0.038808
 307100.000000 0.901846 1.212191 0.165838
 307200.000000 0.917504 1.250104 0.255408
 307300.000000 0.949158 1.298437 0.249534
 307400.000000 0.970560 1.340203 0.320332
 307500.000000 0.961775 1.342186 0.109377
 307600.000000 0.976470 1.175359 0.245485
 307700.000000 1.190637 1.449689 0.265850
 307800.000000 0.910507 1.277496 0.276250
 307900.000000 0.978355 1.323057 0.118711
 308000.000000 0.914270 1.436970 0.122838
 308100.000000 0.954011 1.319219 0.084613
 308200.000000 0.869902 1.298463 0.321474
 308300.000000 0.959716 1.358551 0.397801
 308400.000000 0.910532 1.394730 0.198624
 308500.000000 0.936068 1.494001 0.184142
 308600.000000 1.008391 1.582749 0.120491
 308700.000000 1.001553 1.654019 0.300522
 308800.000000 0.936512 1.464090 0.325382
 308900.000000 0.995780 1.562623 0.283808
 309000.000000 0.959053 1.458669 0.212514
 309100.000000 0.927346 1.556099 0.364748
 309200.000000 0.916506 1.282763 0.250044
 309300.000000 0.941573 1.382786 0.047732
 309400.000000 0.939599 1.550713 0.244334
 309500.000000 0.935872 1.520520 0.248766
 309600.000000 0.993753 1.534627 0.295263
 309700.000000 0.912338 1.518120 0.385371
 309800.000000 0.933535 1.448935 0.271922
 309900.000000 0.934997 1.443459 0.305823
 310000.000000 0.955687 1.421529 0.226363
 310100.000000 0.999866 1.413358 0.222163
 310200.000000 0.991665 1.399790 0.332864
 310300.000000 0.984920 1.505322 0.217791
 310400.000000 0.947131 1.414234 0.206521
 310500.000000 0.939356 1.578845 0.247720
 310600.000000 1.046295 1.489329 0.282049
 310700.000000 0.956174 1.495364 0.232992
 310800.000000 0.990169 1.595939 0.528039
 310900.000000 1.037699 1.714680 0.461336
 311000.000000 0.987866 1.599483 0.504593
 311100.000000 0.999416 1.784148 0.604265
 311200.000000 0.865049 1.458615 0.449408
 311300.000000 1.139861 1.697288 0.394627
 311400.000000 0.991499 1.654389 0.370644
 311500.000000 1.032961 1.540670 0.312823
 311600.000000 0.923753 1.494833 0.181501
 311700.000000 0.899212 1.510098 0.353187
 311800.000000 1.048701 1.716133 0.419481
 311900.000000 1.037184 1.495357 0.117247
 312000.000000 0.939389 1.471242 0.294181
 312100.000000 1.089560 1.738069 0.509933
 312200.000000 1.131280 1.694766 0.605151
 312300.000000 1.132067 1.852066 0.496345
 312400.000000 0.921515 1.469214 0.372958
 312500.000000 1.089789 1.515948 0.451193
 312600.000000 1.018328 1.490788 0.305519
 312700.000000 0.963421 1.522437 0.227890
 312800.000000 1.058740 1.457554 0.137903
 312900.000000 1.161732 1.473634 0.253289
 313000.000000 0.979896 1.524918 0.257676
 313100.000000 1.074999 1.464724 0.373532
 313200.000000 0.900402 1.561772 0.288572
 313300.000000 0.865344 1.580992 0.262932
 313400.000000 1.052359 1.473555 0.254209
 313500.000000 0.999342 1.478545 0.151490
 313600.000000 1.012623 1.503243 0.301123
 313700.000000 0.942874 1.358832 0.199673
 313800.000000 0.905287 1.453156 0.240995
 313900.000000 0.975841 1.536524 0.273386
 314000.000000 0.966773 1.536412 0.311457
 314100.000000 0.926592 1.444982 0.240270
 314200.000000 0.952518 1.461649 0.290144
 314300.000000 1.085078 1.546672 0.226764
 314400.000000 1.101454 1.778979 0.213656
 314500.000000 0.950735 1.367889 0.198580
 314600.000000 1.060547 1.465448 0.369899
 314700.000000 1.049361 1.662346 0.299577
 314800.000000 0.998142 1.592169 0.423806
 314900.000000 1.084532 1.689338 0.640589
 315000.000000 1.183043 1.548577 0.424892
 315100.000000 1.002586 1.593974 0.376032
 315200.000000 1.017106 1.626574 0.309920
 315300.000000 0.976968 1.383749 0.380000
 315400.000000 1.028837 1.369737 0.291418
 315500.000000 1.186208 1.647838 0.345611
 315600.000000 1.073550 1.511425 0.407058
 315700.000000 1.313893 1.513890 0.711139
 315800.000000 1.050473 1.559295 0.380634
 315900.000000 1.125131 1.499737 0.503757
 316000.000000 1.149755 1.689402 0.442479
 316100.000000 1.255868 1.599017 0.558529
 316200.000000 1.167283 1.629016 0.396364
 316300.000000 1.274806 1.776967 0.309015
 316400.000000 1.122174 1.487918 0.468739
 316500.000000 1.120873 1.643675 0.401530
 316600.000000 1.121957 1.601682 0.465064
 316700.000000 1.146217 1.459615 0.558874
 316800.000000 1.067609 1.478344 0.305482
 316900.000000 0.986702 1.495316 0.481855
 317000.000000 1.001226 1.495178 0.311724
 317100.000000 0.987728 1.634235 0.170372
 317200.000000 0.990225 1.437250 0.076806
 317300.000000 0.991515 1.561923 0.238620
 317400.000000 1.111222 1.438788 0.287772
 317500.000000 1.147223 1.545053 0.238585
 317600.000000 1.046414 1.320223 0.222691
 317700.000000 1.091355 1.564328 0.285460
 317800.000000 1.055326 1.505540 0.244322
 317900.000000 1.028769 1.623311 0.521146
 318000.000000 1.094628 1.449935 0.489572
 318100.000000 1.092292 1.576743 0.268022
 318200.000000 0.963484 1.466261 0.178161
 318300.000000 1.024991 1.524224 0.373616
 318400.000000 1.024177 1.524492 0.332881
 318500.000000 0.991599 1.571556 0.232490
 318600.000000 1.008931 1.345422 0.188104
 318700.000000 0.947319 1.313250 0.265258
 318800.000000 1.063226 1.479634 0.272456
 318900.000000 0.978225 1.429248 0.139728
 319000.000000 1.005571 1.598293 0.261381
 319100.000000 0.913842 1.516737 0.110740
 319200.000000 0.999718 1.456420 0.205938
 319300.000000 1.026686 1.355919 0.232078
 319400.000000 0.945148 1.471948 0.099815
 319500.000000 1.086219 1.524651 0.320883
 319600.000000 0.906877 1.487035 0.101112
 319700.000000 0.920845 1.409398 0.287828
 319800.000000 1.096947 1.419975 0.226017
 319900.000000 0.978747 1.437601 0.092663
 320000.000000 1.022514 1.553416 0.220298
 320100.000000 0.960310 1.319059 0.070709
 320200.000000 1.030753 1.706427 0.279558
 320300.000000 1.093414 1.450477 0.251808
 320400.000000 1.133836 1.576642 0.198860
 320500.000000 0.984127 1.354831 0.221723
 320600.000000 1.085162 1.484222 0.289030
 320700.000000 0.983988 1.303921 0.106819
 320800.000000 1.028439 1.619040 0.181443
 320900.000000 0.926242 1.386464 0.205869
 321000.000000 0.961460 1.352504 0.247308
 321100.000000 1.037247 1.481494 0.255299
 321200.000000 0.983139 1.513087 0.353652
 321300.000000 1.005390 1.580844 0.265624
 321400.000000 0.891450 1.396938 0.151752
 321500.000000 0.960131 1.257149 0.144858
 321600.000000 0.999429 1.460956 0.131703
 321700.000000 0.925806 1.366655 0.161866
 321800.000000 1.126785 1.374797 0.241992
 321900.000000 1.040014 1.504647 0.183429
 322000.000000 1.039894 1.514137 0.187150
 322100.000000 1.004927 1.493038 0.119315
 322200.000000 0.980256 1.387966 0.156972
 322300.000000 1.021206 1.214112 0.198396
 322400.000000 0.949639 1.517162 0.185134
 322500.000000 1.007581 1.487087 0.249025
 322600.000000 0.953644 1.377943 0.005891
 322700.000000 0.952801 1.308789 0.007198
 322800.000000 1.064835 1.380534 0.163843
 322900.000000 1.111204 1.439021 0.148820
 323000.000000 1.037479 1.499424 0.205446
 323100.000000 1.120166 1.546100 0.179501
 323200.000000 0.990375 1.535979 0.225453
 323300.000000 1.030755 1.382136 0.296505
 323400.000000 0.951997 1.392184 0.298221
 323500.000000 0.912300 1.457324 0.270682
 323600.000000 0.954724 1.386343 0.244822
 323700.000000 1.016662 1.427956 0.116906
 323800.000000 1.113770 1.455259 0.145312
 323900.000000 1.077795 1.470241 0.370829
 324000.000000 1.105322 1.307164 0.191811
 324100.000000 1.011249 1.444612 0.200741
 324200.000000 1.088450 1.528567 0.458031
 324300.000000 0.946834 1.442115 0.149582
 324400.000000 1.041488 1.557775 0.225983
 324500.000000 1.043597 1.475639 0.282198
 324600.000000 1.024686 1.552782 0.201481
 324700.000000 0.984242 1.558277 0.332421
 324800.000000 1.008554 1.503978 0.439880
 324900.000000 1.034401 1.348486 0.303587
 325000.000000 0.980371 1.385249 0.245592
 325100.000000 1.058668 1.514045 0.229240
 325200.000000 0.957033 1.558541 0.331242
 325300.000000 0.919243 1.426627 0.246609
 325400.000000 0.972711 1.599628 0.314046
 325500.000000 1.021058 1.594730 0.353402
 325600.000000 1.052031 1.477913 0.399121
 325700.000000 0.917472 1.575470 0.269726
 325800.000000 0.903872 1.570224 0.274423
 325900.000000 1.062477 1.377011 0.308536
 326000.000000 0.906390 1.480571 0.374291
 326100.000000 0.979006 1.477497 0.173936
 326200.000000 0.951064 1.555561 0.234866
 326300.000000 0.913017 1.603366 0.274600
 326400.000000 0.961288 1.502438 0.282569
 326500.000000 0.939428 1.493261 0.395864
 326600.000000 1.051183 1.558826 0.280659
 326700.000000 1.124660 1.577475 0.231809
 326800.000000 0.965360 1.593613 0.365181
 326900.000000 1.034670 1.605495 0.346461
 327000.000000 1.116704 1.668505 0.294112
 327100.000000 1.039053 1.537294 0.362915
 327200.000000 1.092936 1.617509 0.385311
 327300.000000 1.072661 1.503880 0.303582
 327400.000000 0.910744 1.559696 0.263792
 327500.000000 0.958838 1.471391 0.286983
 327600.000000 0.954529 1.571302 0.288446
 327700.000000 0.947823 1.439518 0.272681
 327800.000000 0.968696 1.444672 0.279456
 327900.000000 0.967502 1.400492 0.274417
 328000.000000 1.031838 1.535075 0.350666
 328100.000000 1.146047 1.426972 0.403620
 328200.000000 1.029584 1.406481 0.304221
 328300.000000 1.103044 1.458332 0.129153
 328400.000000 0.978644 1.542194 0.246135
 328500.000000 0.907147 1.443672 0.376883
 328600.000000 0.899719 1.563962 0.271375
 328700.000000 0.918664 1.517216 0.135713
 328800.000000 0.959458 1.570782 0.145779
 328900.000000 0.951432 1.386059 0.245375
 329000.000000 1.066990 1.250160 0.214084
 329100.000000 0.977729 1.415266 0.325503
 329200.000000 0.973973 1.350487 0.255799
 329300.000000 0.923540 1.268091 0.279566
 329400.000000 0.871841 1.363607 0.233575
 329500.000000 0.844330 1.364395 0.335526
 329600.000000 0.951305 1.346076 0.343031
 329700.000000 1.087003 1.444358 0.313335
 329800.000000 1.023498 1.537145 0.257468
 329900.000000 0.847440 1.401507 0.458461
 330000.000000 0.883801 1.569563 0.332910
 330100.000000 0.983495 1.387562 0.221754
 330200.000000 0.943794 1.356428 0.165458
 330300.000000 0.902809 1.260607 0.256924
 330400.000000 0.909856 1.286246 0.182429
 330500.000000 0.887898 1.247850 0.207058
 330600.000000 0.988653 1.247138 0.301064
 330700.000000 0.893581 1.312022 0.139372
 330800.000000 1.011227 1.282013 0.224106
 330900.000000 0.994955 1.389079 0.114071
 331000.000000 1.016456 1.282046 0.296214
 331100.000000 1.101134 1.280848 0.333819
 331200.000000 1.033249 1.378264 0.219844
 331300.000000 1.146378 1.255831 0.122236
 331400.000000 0.943257 1.270350 0.127668
 331500.000000 0.922046 1.304114 0.200701
 331600.000000 0.955413 1.381630 0.243856
 331700.000000 0.949546 1.290665 0.272320
 331800.000000 0.948172 1.381090 0.225591
 331900.000000 0.906491 1.365284 0.203273
 332000.000000 0.971391 1.372232 0.273375
 332100.000000 0.969893 1.322948 0.245572
 332200.000000 0.909681 1.355172 0.284949
 332300.000000 1.039376 1.382604 0.290363
 332400.000000 0.883674 1.367637 0.170618
 332500.000000 0.868443 1.230877 0.161257
 332600.000000 0.970481 1.228136 0.217805
 332700.000000 1.032564 1.305839 0.143955
 332800.000000 0.873554 1.300562 0.288528
 332900.000000 0.858480 1.340006 0.270886
 333000.000000 0.885124 1.241592 0.153345
 333100.000000 0.996225 1.357899 0.161116
 333200.000000 0.863264 1.327197 0.388691
 333300.000000 0.920501 1.255648 0.211437
 333400.000000 0.988749 1.301015 0.175144
 333500.000000 1.066123 1.333730 0.135147
 333600.000000 1.019593 1.285295 0.399936
 333700.000000 1.051182 1.281067 0.224129
 333800.000000 1.119444 1.338025 0.330413
 333900.000000 1.002265 1.244620 0.222114
 334000.000000 1.088536 1.219780 0.090549
 334100.000000 1.070089 1.230565 0.206648
 334200.000000 0.998240 1.346894 0.147216
 334300.000000 1.127612 1.245967 0.112296
 334400.000000 1.060376 1.152742 0.179681
 334500.000000 1.099852 1.281389 0.225197
 334600.000000 1.157610 1.188658 0.239207
 334700.000000 1.110670 1.262076 0.141655
 334800.000000 1.037086 1.055564 0.131084
 334900.000000 1.197261 1.118903 0.100107
 335000.000000 1.056971 1.260760 0.329134
 335100.000000 1.050081 1.245468 0.276861
 335200.000000 1.111210 1.280800 0.265502
 335300.000000 1.087184 1.205064 0.239868
 335400.000000 1.094782 1.251962 0.144617
 335500.000000 1.099713 1.293032 0.187698
 335600.000000 1.181168 1.240821 0.277206
 335700.000000 1.158945 1.152307 0.313789
 335800.000000 1.044908 1.150699 0.292089
 335900.000000 1.157003 1.335817 0.206106
 336000.000000 1.114478 1.124579 0.186873
 336100.000000 1.216555 1.263325 0.219480
 336200.000000 1.016188 1.188352 0.254061
 336300.000000 1.040496 1.360469 0.150763
 336400.000000 1.092438 1.054644 0.169672
 336500.000000 1.174858 1.286889 0.262711
 336600.000000 1.109156 1.333825 0.229713
 336700.000000 1.207115 1.340457 0.202442
 336800.000000 1.225937 1.233349 0.287186
 336900.000000 1.225197 1.434963 0.312714
 337000.000000 1.183673 1.277940 0.274185
 337100.000000 1.144302 1.319754 0.316448
 337200.000000 1.144970 1.230826 0.153603
 337300.000000 1.110865 1.235809 0.259359
 337400.000000 1.102209 1.309506 0.299632
 337500.000000 1.165029 1.206833 0.139018
 337600.000000 1.096277 1.232661 0.219770
 337700.000000 1.253746 1.231410 0.174637
 337800.000000 1.194055 1.103413 0.254583
 337900.000000 1.138342 1.201643 0.160521
 338000.000000 1.127880 1.295585 0.323078
 338100.000000 1.163706 1.295726 0.369254
 338200.000000 1.103464 1.181339 0.168847
 338300.000000 1.095877 1.143046 0.211710
 338400.000000 1.058227 1.363894 0.269296
 338500.000000 1.066346 1.307536 0.216565
 338600.000000 1.060034 1.194058 0.211545
 338700.000000 1.114346 1.180663 0.227148
 338800.000000 1.044187 1.355420 0.238895
 338900.000000 0.899000 1.309720 0.240426
 339000.000000 1.074735 1.386715 0.279437
 339100.000000 0.917511 1.420032 0.148910
 339200.000000 0.930562 1.344246 0.096192
 339300.000000 0.964976 1.340753 0.345259
 339400.000000 1.032764 1.329063 0.227937
 339500.000000 1.066412 1.229375 0.178620
 339600.000000 1.153575 1.294312 0.332329
 339700.000000 1.006488 1.240990 0.102898
 339800.000000 0.968360 1.206182 0.119668
 339900.000000 1.183933 1.288059 0.263326
 340000.000000 1.071949 1.219118 0.181364
 340100.000000 1.070599 1.201518 0.145504
 340200.000000 1.086658 1.283179 0.227304
 340300.000000 1.100325 1.432283 0.262424
 340400.000000 1.004943 1.324556 0.171753
 340500.000000 1.039884 1.327295 0.260979
 340600.000000 1.006201 1.599398 0.089170
 340700.000000 1.103346 1.533263 0.400178
 340800.000000 0.984882 1.679010 0.419547
 340900.000000 0.883788 1.333944 0.217367
 341000.000000 1.021014 1.494934 0.120908
 341100.000000 0.903713 1.303833 0.151047
 341200.000000 1.004861 1.264371 0.267225
 341300.000000 0.900098 1.456911 0.274966
 341400.000000 0.893394 1.382794 0.195404
 341500.000000 1.075019 1.140018 0.157729
 341600.000000 0.986430 1.341649 0.256591
 341700.000000 0.962319 1.280365 0.277824
 341800.000000 1.089255 1.387698 0.311934
 341900.000000 1.158695 1.400130 0.272267
 342000.000000 1.051755 1.207267 0.187207
 342100.000000 0.969751 1.292504 0.186780
 342200.000000 0.910975 1.421645 0.326359
 342300.000000 0.877492 1.459325 0.212109
 342400.000000 0.942108 1.532400 0.140507
 342500.000000 0.943920 1.297004 0.275630
 342600.000000 0.830414 1.487443 0.231097
 342700.000000 0.976793 1.377129 0.207687
 342800.000000 1.031270 1.296029 0.244425
 342900.000000 0.875094 1.306218 0.294741
 343000.000000 0.996215 1.391188 0.392410
 343100.000000 1.007596 1.176836 0.225807
 343200.000000 0.874491 1.308856 0.276202
 343300.000000 1.001988 1.149998 0.119290
 343400.000000 0.930505 1.227089 0.146424
 343500.000000 0.908865 1.224145 0.113358
 343600.000000 0.859462 1.128832 0.118127
 343700.000000 0.809638 1.140292 0.143328
 343800.000000 0.871591 1.206132 0.142341
 343900.000000 1.066530 1.099975 0.030620
 344000.000000 0.969757 1.143553 0.157272
 344100.000000 0.971908 1.164428 0.488270
 344200.000000 0.901106 1.343670 0.382731
 344300.000000 1.043586 1.458323 0.696968
 344400.000000 0.871673 1.258247 0.326632
 344500.000000 0.950116 1.402662 0.375686
 344600.000000 1.040588 1.325564 0.311917
 344700.000000 0.873340 1.326857 0.380142
 344800.000000 0.858514 1.351327 0.388386
 344900.000000 0.980286 1.221679 0.431407
 345000.000000 0.915644 1.274074 0.457702
 345100.000000 0.960383 1.341119 0.329295
 345200.000000 1.022306 1.280639 0.671143
 345300.000000 1.016503 1.281127 0.337439
 345400.000000 1.009357 1.121965 0.255984
 345500.000000 0.884262 1.337183 0.369125
 345600.000000 0.978485 1.182316 0.257371
 345700.000000 1.117456 1.292894 0.152433
 345800.000000 1.061670 1.332834 0.069077
 345900.000000 1.176700 1.241689 0.209375
 346000.000000 1.144774 1.389776 0.292064
 346100.000000 1.267161 1.433316 0.261012
 346200.000000 1.276578 1.502182 0.125429
 346300.000000 1.123324 1.365957 0.283615
 346400.000000 1.071596 1.288609 0.309901
 346500.000000 1.035143 1.305778 0.194194
 346600.000000 1.089405 1.477344 0.190898
 346700.000000 1.189966 1.273898 0.223388
 346800.000000 0.964228 1.259953 0.337670
 346900.000000 1.176186 1.368690 0.109127
 347000.000000 1.139178 1.288478 0.128306
 347100.000000 1.168234 1.395943 0.370835
 347200.000000 1.083529 1.179574 0.366970
 347300.000000 1.096127 1.128970 0.276018
 347400.000000 1.039846 1.222619 0.057123
 347500.000000 1.068978 1.399189 0.157099
 347600.000000 1.062618 1.351887 0.163173
 347700.000000 0.998315 1.207356 0.262008
 347800.000000 0.899803 1.385398 0.355009
 347900.000000 0.967323 0.906028 0.124564
 348000.000000 0.890624 1.425357 0.220699
 348100.000000 0.925373 1.273158 0.169383
 348200.000000 0.909640 1.271346 0.225929
 348300.000000 0.966343 1.187295 0.277191
 348400.000000 0.900631 1.325006 0.186131
 348500.000000 0.871736 0.943146 -0.061350
 348600.000000 0.973308 1.131398 0.118410
 348700.000000 1.138727 1.434749 -0.004665
 348800.000000 0.944579 1.268021 0.115329
 348900.000000 0.973604 1.370339 0.176836
 349000.000000 1.050457 1.338782 0.134010
 349100.000000 1.140354 1.225212 0.115210
 349200.000000 1.026794 1.436556 0.195803
 349300.000000 0.972402 1.313689 0.342804
 349400.000000 0.920942 1.135668 0.143480
 349500.000000 1.068228 1.294201 0.276310
 349600.000000 0.955360 1.079050 0.118825
 349700.000000 0.954059 1.209917 0.301979
 349800.000000 0.890150 1.194988 0.240648
 349900.000000 0.885176 1.209585 0.464317
 350000.000000 0.996970 1.222789 0.345093
 350100.000000 0.966714 1.034973 0.529326
 350200.000000 0.935354 1.029956 0.444618
 350300.000000 0.901801 1.110170 0.516482
 350400.000000 0.899435 1.162068 0.456580
 350500.000000 0.913002 1.104977 0.400330
 350600.000000 0.864295 1.149540 0.279605
 350700.000000 1.126765 1.228333 0.413553
 350800.000000 1.157291 1.269299 0.231002
 350900.000000 0.823910 1.099655 0.192671
 351000.000000 1.050770 1.426278 0.217165
 351100.000000 0.936932 0.963356 0.329452
 351200.000000 1.052152 1.186427 0.469393
 351300.000000 0.868471 1.119143 0.222515
 351400.000000 0.919127 1.272757 0.246812
 351500.000000 0.926247 1.001549 0.200381
 351600.000000 1.028660 1.307640 0.269512
 351700.000000 1.081441 1.424073 0.521139
 351800.000000 1.121690 1.372366 0.006425
 351900.000000 1.105233 1.350362 0.166306
 352000.000000 0.920331 1.183557 0.064719
 352100.000000 0.904343 1.168722 0.282565
 352200.000000 0.912653 1.240818 0.348735
 352300.000000 0.908152 1.403894 0.098957
 352400.000000 0.806973 1.139621 0.177296
 352500.000000 1.018933 1.241760 0.212005
 352600.000000 0.923500 1.243984 0.184834
 352700.000000 0.903878 1.323782 0.166687
 352800.000000 0.897418 1.291133 0.361561
 352900.000000 1.041432 1.288159 0.272080
 353000.000000 0.882481 1.398388 0.435349
 353100.000000 0.926044 1.201690 0.295579
 353200.000000 1.025539 1.057809 0.186654
 353300.000000 1.064299 1.030440 0.300999
 353400.000000 0.947974 1.070173 0.073123
 353500.000000 0.846620 1.143814 0.167351
 353600.000000 0.855336 1.317308 0.390912
 353700.000000 0.953220 1.008128 0.129900
 353800.000000 1.036146 1.212645 0.257997
 353900.000000 1.063807 1.073789 0.180523
 354000.000000 0.895630 1.078489 0.092825
 354100.000000 1.064583 1.202826 0.143611
 354200.000000 1.018622 1.103241 0.146768
 354300.000000 1.003234 1.224273 0.021751
 354400.000000 1.090050 1.167251 0.095964
 354500.000000 1.078407 1.201945 0.179375
 354600.000000 1.096766 1.277058 0.259212
 354700.000000 1.039762 1.267626 0.241013
 354800.000000 1.067470 1.262883 0.280646
 354900.000000 1.108202 1.299091 0.268888
 355000.000000 1.157188 1.293348 0.198055
 355100.000000 1.120175 1.264942 0.412793
 355200.000000 0.973898 1.268861 0.195946
 355300.000000 1.142437 1.412812 0.359691
 355400.000000 1.229721 1.282234 0.151687
 355500.000000 1.179495 1.248890 0.318706
 355600.000000 1.083671 1.215551 0.366260
 355700.000000 1.066130 1.150800 0.407755
 355800.000000 1.167986 1.191444 0.296695
 355900.000000 1.132656 1.175104 0.389253
 356000.000000 1.076455 1.105260 0.480902
 356100.000000 1.135117 1.290827 0.228695
 356200.000000 1.110466 1.184555 0.381098
 356300.000000 1.304068 1.058227 0.186882
 356400.000000 1.217098 1.134179 0.197270
 356500.000000 1.294640 1.291714 0.446968
 356600.000000 1.078457 1.272842 0.322237
 356700.000000 1.305605 1.524081 0.704876
 356800.000000 1.190741 1.318162 0.330728
 356900.000000 1.120082 1.349916 0.479737
 357000.000000 1.113612 1.330028 0.446210
 357100.000000 1.151398 1.305259 0.485385
 357200.000000 1.148781 1.191666 0.330718
 357300.000000 1.041997 1.389299 0.387093
 357400.000000 1.063066 1.360906 0.392243
 357500.000000 1.273192 1.391250 0.461873
 357600.000000 1.135296 1.524455 0.476280
 357700.000000 1.265091 1.356721 0.499154
 357800.000000 1.315555 1.343255 0.548640
 357900.000000 1.285091 1.294936 0.476297
 358000.000000 1.263303 1.459268 0.455262
 358100.000000 1.146047 1.299016 0.404949
 358200.000000 1.168098 1.388051 0.430723
 358300.000000 1.153364 1.449052 0.433240
 358400.000000 1.235485 1.534251 0.533734
 358500.000000 1.073369 1.514477 0.505854
 358600.000000 1.324591 1.619644 0.708791
 358700.000000 1.138111 1.510675 0.844297
 358800.000000 1.289981 1.731553 0.783307
 358900.000000 1.118119 1.799845 0.458841
 359000.000000 1.215024 1.650605 0.489500
 359100.000000 1.252535 1.630585 0.608522
 359200.000000 1.211463 1.579411 0.511527
 359300.000000 1.158234 1.300879 0.319484
 359400.000000 1.167614 1.315071 0.557495
 359500.000000 1.138722 1.295967 0.481095
 359600.000000 1.173786 1.242208 0.366870
