#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 274200.000000 1.487404 1.962323 0.343124
 274300.000000 1.459330 1.954519 0.289425
 274400.000000 1.593656 1.986165 0.446598
 274500.000000 1.627520 2.055954 0.448712
 274600.000000 1.723128 2.045778 0.051925
 274700.000000 1.726998 2.080935 0.436888
 274800.000000 1.698398 2.002746 0.291727
 274900.000000 1.766526 2.090547 0.361909
 275000.000000 1.757348 2.096575 0.341398
 275100.000000 1.802735 2.178203 0.320267
 275200.000000 1.749845 2.018602 0.490120
 275300.000000 1.628182 2.098428 0.422106
 275400.000000 1.568750 2.005325 0.396968
 275500.000000 1.787950 2.099539 0.364858
 275600.000000 1.765051 2.173864 0.387675
 275700.000000 1.623154 2.132246 0.399475
 275800.000000 1.588039 1.979256 0.338108
 275900.000000 1.633028 1.995642 0.246381
 276000.000000 1.764749 2.156264 0.383749
 276100.000000 1.735310 2.104246 0.368792
 276200.000000 1.600505 1.942244 0.417735
 276300.000000 1.581148 2.183053 0.400083
 276400.000000 1.727215 2.216801 0.349742
 276500.000000 1.742655 2.029295 0.410310
 276600.000000 1.719857 2.270603 0.588655
 276700.000000 1.637400 2.079111 0.510725
 276800.000000 1.612467 2.120573 0.762691
 276900.000000 1.694841 2.180290 0.570454
 277000.000000 1.821340 2.250903 0.652695
 277100.000000 1.702688 2.045220 0.540530
 277200.000000 1.598448 2.113928 0.562907
 277300.000000 1.632024 2.079725 0.593861
 277400.000000 1.772473 2.147983 0.374451
 277500.000000 1.581223 1.983276 0.363754
 277600.000000 1.697062 2.137860 0.280924
 277700.000000 1.737053 2.133629 0.372774
 277800.000000 1.660645 2.155562 0.556865
 277900.000000 1.680751 2.218735 0.389427
 278000.000000 1.690696 2.117262 0.576664
 278100.000000 1.804647 2.191371 0.576947
 278200.000000 1.525838 2.138355 0.728491
 278300.000000 1.721284 2.174456 0.720325
 278400.000000 1.793655 2.083588 0.700286
 278500.000000 1.739048 2.216263 0.814526
 278600.000000 1.746065 2.159270 0.813575
 278700.000000 1.859437 2.149963 0.857051
 278800.000000 1.770943 2.209032 0.808009
 278900.000000 1.777982 2.209439 0.958419
 279000.000000 1.771731 2.303175 0.931703
 279100.000000 1.843231 2.205104 0.869817
 279200.000000 1.816458 2.185136 0.829973
 279300.000000 1.699477 2.041039 0.758020
 279400.000000 1.783270 2.224493 0.738202
 279500.000000 1.867302 2.167938 0.743548
 279600.000000 1.874605 2.271719 0.813617
 279700.000000 1.796731 2.211013 0.766884
 279800.000000 1.795069 2.216469 0.669801
 279900.000000 1.582453 2.017669 0.560649
 280000.000000 1.646352 2.015323 0.810589
 280100.000000 1.695337 2.139237 0.766442
 280200.000000 1.792930 2.184139 0.721718
 280300.000000 1.781884 2.218883 0.703309
 280400.000000 1.834603 2.244616 0.810774
 280500.000000 1.735519 2.213515 0.736379
 280600.000000 1.816667 2.195974 0.932939
 280700.000000 1.846152 2.046568 0.808446
 280800.000000 1.749650 1.973905 0.769122
 280900.000000 1.908223 2.146203 0.836783
 281000.000000 1.670501 2.066218 0.877956
 281100.000000 1.888241 2.162550 0.838674
 281200.000000 1.842251 2.059836 1.087084
 281300.000000 1.781361 2.126892 0.703233
 281400.000000 1.948156 2.193698 0.971325
 281500.000000 1.750529 2.082353 0.893014
 281600.000000 1.861135 2.067848 0.914721
 281700.000000 1.712701 2.065049 0.920860
 281800.000000 1.831720 2.078068 0.877776
 281900.000000 1.938382 2.174581 0.824790
 282000.000000 1.757224 2.052825 0.777198
 282100.000000 1.730629 2.103920 0.665607
 282200.000000 1.665433 1.972097 0.672405
 282300.000000 1.718395 1.954497 0.553119
 282400.000000 1.619231 1.947005 0.645337
 282500.000000 1.817818 2.097531 0.594206
 282600.000000 1.686349 1.985820 0.504622
 282700.000000 1.585867 1.862218 0.371158
 282800.000000 1.633672 2.015019 0.514430
 282900.000000 1.631808 1.844790 0.448839
 283000.000000 1.662624 2.141411 0.412401
 283100.000000 1.781728 2.019067 0.511949
 283200.000000 1.709601 1.959267 0.472067
 283300.000000 1.533066 1.878304 0.576475
 283400.000000 1.550378 1.898275 0.413188
 283500.000000 1.622518 1.962620 0.457401
 283600.000000 1.618001 1.971678 0.488398
 283700.000000 1.678334 2.018223 0.682751
 283800.000000 1.625790 1.906464 0.920010
 283900.000000 1.529341 1.915516 0.582638
 284000.000000 1.686358 1.932718 0.711007
 284100.000000 1.789807 2.012211 0.567031
 284200.000000 1.786863 1.934853 0.565894
 284300.000000 1.683911 2.000250 0.485315
 284400.000000 1.682052 2.027483 0.541414
 284500.000000 1.649677 1.974467 0.647027
 284600.000000 1.753781 2.058410 0.371659
 284700.000000 1.661365 1.903870 0.546237
 284800.000000 1.712148 1.927420 0.462639
 284900.000000 1.636185 1.928024 0.519099
 285000.000000 1.576347 1.772422 0.554388
 285100.000000 1.638407 1.921913 0.696110
 285200.000000 1.677492 1.967227 0.590759
 285300.000000 1.726997 2.018728 0.624007
 285400.000000 1.698881 1.949675 0.798970
 285500.000000 1.724303 2.258144 0.787861
 285600.000000 1.737279 2.351201 1.028931
 285700.000000 1.687957 1.996445 0.902025
 285800.000000 1.746558 2.122327 0.957014
 285900.000000 1.857172 1.986316 0.820832
 286000.000000 1.645970 2.069694 0.799186
 286100.000000 1.815088 2.005696 0.485444
 286200.000000 1.785616 1.968948 0.642560
 286300.000000 1.448015 1.997080 0.741639
 286400.000000 1.383356 2.161207 0.712905
 286500.000000 1.519249 1.840489 0.458797
 286600.000000 1.334672 2.118000 0.727334
 286700.000000 1.230347 2.021565 0.450698
 286800.000000 1.451968 2.193897 0.512474
 286900.000000 1.194568 1.839248 0.289573
 287000.000000 1.763283 2.067894 0.676369
 287100.000000 1.549211 2.024082 0.570862
 287200.000000 1.453784 1.944815 0.574885
 287300.000000 1.650722 1.987858 0.559942
 287400.000000 1.557052 2.002791 0.647609
 287500.000000 1.508306 1.891585 0.646627
 287600.000000 1.490997 1.945573 0.869738
 287700.000000 1.526407 1.835913 0.865615
 287800.000000 1.391216 1.873176 0.805168
 287900.000000 1.547986 1.954752 0.786738
 288000.000000 1.573941 1.959103 0.812929
 288100.000000 1.526278 2.069970 0.884028
 288200.000000 1.882091 2.126691 0.856256
 288300.000000 1.591683 1.960261 0.730882
 288400.000000 1.555296 1.986718 0.743915
 288500.000000 1.460699 1.808307 0.797409
 288600.000000 1.479195 1.831491 0.979496
 288700.000000 1.706182 1.986531 0.919218
 288800.000000 1.678603 2.063196 0.726181
 288900.000000 1.829876 2.082645 0.875158
 289000.000000 1.908675 2.071118 0.741071
 289100.000000 1.841740 2.086853 0.831138
 289200.000000 1.587052 1.909956 0.480978
 289300.000000 1.538589 1.917526 0.364414
 289400.000000 1.668972 2.138568 0.480152
 289500.000000 1.492225 1.860707 0.573904
 289600.000000 1.536660 1.973429 0.454967
 289700.000000 1.521042 2.096635 0.395103
 289800.000000 1.844392 2.129851 0.445445
 289900.000000 1.810025 2.055091 0.355307
 290000.000000 1.812207 2.150202 0.342501
 290100.000000 1.843828 2.105200 0.341346
 290200.000000 1.714192 2.055871 0.387040
 290300.000000 1.821418 2.103766 0.439738
 290400.000000 1.942965 2.105481 0.495792
 290500.000000 1.893103 2.151810 0.311077
 290600.000000 1.863435 2.233103 0.250963
 290700.000000 1.757945 2.215992 0.281464
 290800.000000 1.711705 2.041926 0.438450
 290900.000000 1.806280 2.265223 0.407586
 291000.000000 2.115991 2.556319 0.329452
 291100.000000 2.039758 2.528506 0.390819
 291200.000000 1.782389 2.198332 0.327009
 291300.000000 1.807989 2.105571 0.379774
 291400.000000 1.582777 2.277790 0.258632
 291500.000000 1.651082 2.135945 0.233357
 291600.000000 1.758466 2.165007 0.179746
 291700.000000 1.654800 2.129822 0.331667
 291800.000000 1.960035 2.228644 0.493572
 291900.000000 1.844670 2.221281 0.431320
 292000.000000 2.063229 2.294663 0.342342
 292100.000000 2.041314 2.471121 0.266303
 292200.000000 1.957404 2.331774 0.252817
 292300.000000 2.048428 2.604880 0.334759
 292400.000000 2.179898 2.315541 0.167424
 292500.000000 2.144414 2.564706 0.231915
 292600.000000 1.909581 2.487507 0.356961
 292700.000000 2.015709 2.575441 0.321251
 292800.000000 2.020981 2.586599 0.620677
 292900.000000 1.728966 2.340805 0.331226
 293000.000000 1.917797 2.573803 0.427333
 293100.000000 1.748125 2.420103 0.536992
 293200.000000 1.966476 2.577358 0.333287
 293300.000000 2.010636 2.727848 0.349401
 293400.000000 1.937694 2.630398 0.417306
 293500.000000 1.748590 2.273093 0.286193
 293600.000000 1.875334 2.176471 0.292174
 293700.000000 2.067645 2.470255 0.196532
 293800.000000 1.777828 2.226921 0.386134
 293900.000000 2.213647 2.644379 0.205776
 294000.000000 2.076667 2.356889 0.215753
 294100.000000 1.982325 2.316091 0.288086
 294200.000000 2.026735 2.501675 0.234629
 294300.000000 2.160531 2.290347 0.173901
 294400.000000 2.182110 2.272018 0.242681
 294500.000000 2.022264 2.260728 0.326669
 294600.000000 1.840877 2.436161 0.131657
 294700.000000 2.235803 2.652479 0.408519
 294800.000000 2.010155 2.537160 0.440438
 294900.000000 2.041748 2.422805 0.402284
 295000.000000 1.991854 2.470157 0.375933
 295100.000000 2.121674 2.500735 0.397098
 295200.000000 2.203168 2.686909 0.413407
 295300.000000 2.025203 2.383739 0.435016
 295400.000000 1.806267 2.198242 0.457160
 295500.000000 2.069387 2.664838 0.372841
 295600.000000 2.146606 2.346449 0.307888
 295700.000000 2.307616 2.669147 0.407629
 295800.000000 2.124954 2.618400 0.244306
 295900.000000 1.865750 2.355090 0.336125
 296000.000000 1.924793 2.291413 0.294543
 296100.000000 2.257563 2.520216 0.263618
 296200.000000 1.925019 2.244291 0.442563
 296300.000000 2.141067 2.385155 0.291682
 296400.000000 1.960813 2.341842 0.190165
 296500.000000 2.124486 2.443873 0.080108
 296600.000000 1.867302 2.347969 0.139488
 296700.000000 2.060978 2.478219 0.133286
 296800.000000 1.963391 2.349797 0.155776
 296900.000000 2.089826 2.373203 0.157323
 297000.000000 1.929700 2.267571 0.214253
 297100.000000 2.058381 2.357784 0.215290
 297200.000000 1.842785 2.360492 0.219371
 297300.000000 2.022909 2.430964 0.359619
 297400.000000 2.019053 2.362755 0.318905
 297500.000000 1.932257 2.319303 0.550408
 297600.000000 2.031304 2.489182 0.232055
 297700.000000 1.983337 2.407214 0.076226
 297800.000000 1.971181 2.266459 0.141401
 297900.000000 1.954574 2.338465 0.298188
 298000.000000 1.916603 2.426579 0.419640
 298100.000000 1.973934 2.313243 0.230584
 298200.000000 1.950286 2.186268 0.149522
 298300.000000 1.888944 2.274089 0.384238
 298400.000000 2.029948 2.275467 0.642020
 298500.000000 1.683213 2.262517 0.420460
 298600.000000 1.885665 2.390081 0.493305
 298700.000000 1.814848 2.367184 0.429964
 298800.000000 1.708675 2.134406 0.562975
 298900.000000 1.582531 2.148132 0.276578
 299000.000000 1.671094 2.108496 0.390348
 299100.000000 1.710692 2.298992 0.384098
 299200.000000 1.787472 2.394719 0.458190
 299300.000000 1.947024 2.323471 0.296117
 299400.000000 1.767687 2.150595 0.429449
 299500.000000 1.425552 2.011550 0.517435
 299600.000000 1.710382 2.120404 0.469965
 299700.000000 1.693144 2.141648 0.390246
 299800.000000 1.525248 2.208210 0.285936
 299900.000000 1.558353 2.217760 0.378557
 300000.000000 1.602812 2.121008 0.289298
 300100.000000 1.809841 2.414420 0.398165
 300200.000000 1.588544 2.217840 0.516950
 300300.000000 1.647762 2.211379 0.531146
 300400.000000 1.867047 2.152246 0.537647
 300500.000000 1.605192 2.196188 0.433658
 300600.000000 1.792082 2.235338 0.387784
 300700.000000 1.642387 2.195080 0.503263
 300800.000000 1.811996 2.296923 0.417211
 300900.000000 1.727024 2.087267 0.455975
 301000.000000 1.618996 2.281864 0.315921
 301100.000000 1.567994 2.160266 0.235124
 301200.000000 1.357026 1.984456 0.218487
 301300.000000 1.747934 2.175742 0.225322
 301400.000000 1.582308 2.078531 0.228513
 301500.000000 1.929250 2.370901 0.185724
 301600.000000 1.883899 2.226302 0.241431
 301700.000000 2.227957 2.459010 0.317983
 301800.000000 2.133660 2.325552 0.057231
 301900.000000 2.125371 2.437763 0.234977
 302000.000000 2.058301 2.389521 0.157594
 302100.000000 2.141519 2.368009 0.377127
 302200.000000 2.113077 2.345923 0.155847
 302300.000000 2.140020 2.481681 0.195000
 302400.000000 2.065089 2.252925 0.241989
 302500.000000 1.949718 2.121413 0.406274
 302600.000000 2.099420 2.446228 0.312618
 302700.000000 2.013246 2.169179 0.340262
 302800.000000 1.990033 2.306219 0.420828
 302900.000000 2.067048 2.400036 0.437858
 303000.000000 2.009909 2.293789 0.473377
 303100.000000 2.061363 2.361175 0.502738
 303200.000000 1.915679 2.184020 0.294846
 303300.000000 1.938691 2.093807 0.231104
 303400.000000 2.191591 2.246775 0.579983
 303500.000000 2.229959 2.463502 0.308097
 303600.000000 1.841153 2.473950 0.517581
 303700.000000 2.008573 2.527082 0.596410
 303800.000000 1.999256 2.390332 0.394059
 303900.000000 1.681365 2.292508 0.402123
 304000.000000 1.775703 2.280534 0.409210
 304100.000000 1.843990 2.310234 0.412081
 304200.000000 1.757064 2.277485 0.573648
 304300.000000 1.855446 2.423214 0.397561
 304400.000000 1.833188 2.405886 0.297172
 304500.000000 1.853123 2.273365 0.418836
 304600.000000 1.836421 2.268801 0.416484
 304700.000000 1.726388 2.285507 0.351182
 304800.000000 1.686004 2.402030 0.563038
 304900.000000 1.797220 2.365962 0.410928
 305000.000000 1.764239 2.512451 0.467469
 305100.000000 1.861202 2.285931 0.437418
 305200.000000 1.778051 2.410462 0.420384
 305300.000000 1.862051 2.376155 0.501808
 305400.000000 1.930452 2.213557 0.475799
 305500.000000 2.021043 2.457884 0.426429
 305600.000000 1.569529 2.146965 0.396920
 305700.000000 1.847102 2.226539 0.358561
 305800.000000 1.825429 2.255036 0.302406
 305900.000000 2.210167 2.626398 0.561481
 306000.000000 1.975042 2.326775 0.431342
 306100.000000 2.162222 2.552822 0.494777
 306200.000000 2.101325 2.504621 0.517556
 306300.000000 2.027459 2.370474 0.375458
 306400.000000 2.237841 2.547060 0.326477
 306500.000000 2.034401 2.577385 0.229568
 306600.000000 2.219169 2.660927 0.420744
 306700.000000 1.992049 2.527087 0.194342
 306800.000000 1.951414 2.455232 0.469585
 306900.000000 2.094359 2.540805 0.296277
 307000.000000 1.856507 2.360180 0.306899
 307100.000000 2.124198 2.363293 0.494876
 307200.000000 1.965837 2.465485 0.351827
 307300.000000 2.103367 2.531596 0.348398
 307400.000000 2.130124 2.546775 0.537020
 307500.000000 2.095334 2.563759 0.395341
 307600.000000 1.919368 2.382000 0.309334
 307700.000000 2.191293 2.437286 0.272017
 307800.000000 1.963433 2.469176 0.318378
 307900.000000 2.194352 2.556741 0.379303
 308000.000000 1.998736 2.412396 0.252338
 308100.000000 1.937273 2.446807 0.320857
 308200.000000 2.191014 2.614431 0.142929
 308300.000000 1.880711 2.318805 0.199530
 308400.000000 1.921852 2.348047 0.334682
 308500.000000 2.108491 2.464284 0.201066
 308600.000000 2.284676 2.394820 0.655799
 308700.000000 1.899119 2.131954 0.333091
 308800.000000 2.053982 2.309814 0.505549
 308900.000000 2.021048 2.320504 0.237841
 309000.000000 2.198691 2.657863 0.311663
 309100.000000 2.148378 2.521224 0.488892
 309200.000000 2.005575 2.464376 0.405713
 309300.000000 1.985404 2.378654 0.418523
 309400.000000 1.986383 2.483010 0.422769
 309500.000000 1.890342 2.369601 0.191897
 309600.000000 1.781608 2.287419 0.404720
 309700.000000 1.838348 2.383299 0.354824
 309800.000000 1.713283 2.271252 0.254736
 309900.000000 1.842430 2.324918 0.333748
 310000.000000 1.896566 2.448531 0.323256
 310100.000000 2.052585 2.495124 0.273374
 310200.000000 1.961635 2.403750 0.354645
 310300.000000 2.109916 2.542976 0.200401
 310400.000000 1.752016 2.457384 0.209305
 310500.000000 1.965315 2.385406 0.337417
 310600.000000 1.932780 2.371837 0.309524
 310700.000000 1.976029 2.526075 0.408220
 310800.000000 1.975998 2.423227 0.345125
 310900.000000 2.115182 2.551197 0.380768
 311000.000000 1.712805 2.187232 0.449157
 311100.000000 1.982108 2.267532 0.410260
 311200.000000 1.963501 2.289123 0.336390
 311300.000000 1.950778 2.429129 0.280791
 311400.000000 2.264554 2.448564 0.179203
 311500.000000 2.201688 2.477526 0.173009
 311600.000000 2.055164 2.415646 0.198216
 311700.000000 2.095992 2.457479 0.340378
 311800.000000 2.161818 2.674814 0.355185
 311900.000000 2.097203 2.486748 0.226005
 312000.000000 2.146711 2.439854 0.147661
 312100.000000 1.991500 2.361142 0.351308
 312200.000000 1.931228 2.352486 0.203224
 312300.000000 2.031051 2.486315 0.246389
 312400.000000 1.794956 2.222918 0.183024
 312500.000000 2.126618 2.443501 0.134710
 312600.000000 2.125562 2.623161 0.394944
 312700.000000 1.879613 2.449716 0.258341
 312800.000000 1.986006 2.427838 0.381022
 312900.000000 2.003460 2.307547 0.353085
 313000.000000 1.960626 2.415850 0.346042
 313100.000000 2.108741 2.482077 0.247644
 313200.000000 2.026045 2.505776 0.341982
 313300.000000 2.012300 2.335820 0.234646
 313400.000000 1.953037 2.391262 0.325592
 313500.000000 2.219399 2.484257 0.286520
 313600.000000 2.012302 2.408178 0.371179
 313700.000000 1.964047 2.369627 0.244607
 313800.000000 1.862049 2.345481 0.260463
 313900.000000 1.925753 2.392261 0.236029
 314000.000000 1.939150 2.406501 0.524562
 314100.000000 1.784024 2.383866 0.289821
 314200.000000 1.926427 2.271134 0.198222
 314300.000000 1.822009 2.321671 0.239726
 314400.000000 1.880478 2.336287 0.367229
 314500.000000 1.806622 2.315179 0.192615
 314600.000000 1.985670 2.387519 0.221458
 314700.000000 1.772961 2.327948 0.148560
 314800.000000 1.723552 2.193004 0.151704
 314900.000000 1.942850 2.329912 0.325976
 315000.000000 1.998171 2.433854 0.197702
 315100.000000 1.949961 2.405245 0.296079
 315200.000000 2.021319 2.422821 0.261577
 315300.000000 1.965251 2.247063 0.451834
 315400.000000 2.029265 2.379481 0.438189
 315500.000000 1.905697 2.309372 0.399197
 315600.000000 1.913371 2.299419 0.276146
 315700.000000 1.894934 2.386499 0.126627
 315800.000000 1.869909 2.228226 0.442401
 315900.000000 1.795021 2.316693 0.466242
 316000.000000 1.961641 2.387587 0.209439
 316100.000000 2.161550 2.397397 0.389781
 316200.000000 1.890503 2.292326 0.543174
 316300.000000 1.993131 2.434280 0.330219
 316400.000000 1.959478 2.287369 0.378820
 316500.000000 2.030196 2.444095 0.289405
 316600.000000 1.995213 2.458194 0.365094
 316700.000000 1.951125 2.314593 0.494176
 316800.000000 2.000584 2.343463 0.483724
 316900.000000 1.928090 2.340451 0.455735
 317000.000000 1.859175 2.316285 0.246482
 317100.000000 1.940585 2.319018 0.544587
 317200.000000 2.055142 2.353277 0.400185
 317300.000000 1.902869 2.383610 0.244017
 317400.000000 1.803615 2.172144 0.451164
 317500.000000 1.851749 2.215870 0.419328
 317600.000000 1.643577 2.180317 0.379450
 317700.000000 1.655948 2.088505 0.372718
 317800.000000 1.783856 2.112320 0.383917
 317900.000000 1.847623 2.121262 0.509667
 318000.000000 1.887418 2.152050 0.415467
 318100.000000 1.973583 2.236049 0.530659
 318200.000000 1.883725 2.159714 0.544326
 318300.000000 1.949805 2.255344 0.487015
 318400.000000 1.900963 2.137708 0.608872
 318500.000000 1.833657 2.245909 0.451494
 318600.000000 1.881225 2.287676 0.395434
 318700.000000 1.985415 2.183898 0.435304
 318800.000000 2.003882 2.264186 0.590132
 318900.000000 1.887285 2.120504 0.342851
 319000.000000 1.930659 2.227570 0.516112
 319100.000000 1.671602 2.154300 0.485497
 319200.000000 1.722007 2.117577 0.644499
 319300.000000 1.667340 2.050952 0.333101
 319400.000000 1.924303 2.220915 0.508773
 319500.000000 1.793381 1.984093 0.436924
 319600.000000 1.900530 2.059290 0.636673
 319700.000000 1.818821 2.125688 0.374164
 319800.000000 1.584044 1.877489 0.555983
 319900.000000 1.886545 2.221294 0.384576
 320000.000000 1.836001 2.090207 0.569956
 320100.000000 1.878642 2.134385 0.591319
 320200.000000 1.868912 2.113203 0.617502
 320300.000000 1.679508 2.121007 0.702304
 320400.000000 1.895502 2.028937 0.501630
 320500.000000 1.996476 2.189969 0.685008
 320600.000000 1.825234 2.084338 0.350440
 320700.000000 1.878728 2.133034 0.395929
 320800.000000 1.779434 2.277562 0.474918
 320900.000000 1.820208 2.250359 0.564475
 321000.000000 1.671225 1.963108 0.347096
 321100.000000 1.837254 2.046165 0.402764
 321200.000000 1.978619 2.145760 0.427019
 321300.000000 1.881675 2.169890 0.606325
 321400.000000 1.709783 2.024806 0.275204
 321500.000000 1.798698 2.108932 0.413702
 321600.000000 1.655801 1.985241 0.573652
 321700.000000 1.766264 2.204875 0.538591
 321800.000000 1.762399 2.320965 0.557372
 321900.000000 1.751355 2.260680 0.820062
 322000.000000 1.766882 2.386188 0.683828
 322100.000000 1.791479 2.335146 0.527310
 322200.000000 1.790810 2.262069 0.831327
 322300.000000 1.627408 2.175644 0.825735
 322400.000000 1.573830 2.210640 0.626711
 322500.000000 1.850918 2.304712 0.848651
 322600.000000 1.587288 2.200630 0.811130
 322700.000000 1.664307 2.294237 0.719007
 322800.000000 1.697248 2.225399 0.774147
 322900.000000 1.568266 2.245276 0.972734
 323000.000000 1.610545 2.141472 0.731498
 323100.000000 1.679885 2.224309 0.900007
 323200.000000 1.650378 2.189682 0.736170
 323300.000000 1.504279 2.183728 0.829606
 323400.000000 1.625411 2.068448 0.731240
 323500.000000 1.464885 1.998607 0.637595
 323600.000000 1.644441 2.108906 0.494305
 323700.000000 1.652236 2.053962 0.629899
 323800.000000 1.606655 2.029348 0.475151
 323900.000000 1.585957 2.082237 0.736111
 324000.000000 1.582580 1.962950 0.740093
 324100.000000 1.627478 2.073322 0.694863
 324200.000000 1.564501 2.106471 0.710722
 324300.000000 1.717879 2.191564 0.936695
 324400.000000 1.754153 2.076314 0.614924
 324500.000000 1.726177 2.202769 0.606905
 324600.000000 1.517642 2.005355 0.514428
 324700.000000 1.682451 2.090803 0.670614
 324800.000000 1.465099 2.171690 0.487241
 324900.000000 1.546670 2.083999 0.650721
 325000.000000 1.705164 1.995414 0.780068
 325100.000000 1.504441 1.976770 0.666468
 325200.000000 1.552343 2.231861 0.624320
 325300.000000 1.471324 2.008614 0.645502
 325400.000000 1.544093 2.216012 0.574838
 325500.000000 1.575883 2.084611 0.569189
 325600.000000 1.628687 2.166381 0.702188
 325700.000000 1.789191 2.176169 0.749898
 325800.000000 1.653925 2.304668 0.770709
 325900.000000 1.638230 2.226404 0.861936
 326000.000000 1.736790 2.312449 0.825986
 326100.000000 1.690318 2.212847 0.822451
 326200.000000 1.541911 2.030456 0.765510
 326300.000000 1.633269 2.231633 0.625331
 326400.000000 1.908671 2.479930 0.915672
 326500.000000 1.813625 2.344120 0.745134
 326600.000000 1.738859 2.058456 0.694780
 326700.000000 1.554698 1.972123 0.684429
 326800.000000 1.553972 2.046257 0.666734
 326900.000000 1.400308 1.943696 0.762390
 327000.000000 1.567976 2.196693 0.794829
 327100.000000 1.822290 2.305925 0.889965
 327200.000000 1.684082 2.207474 0.799588
 327300.000000 1.593236 2.047103 0.572819
 327400.000000 1.600649 2.011468 0.544538
 327500.000000 1.553380 2.172488 0.652531
 327600.000000 1.567946 2.048029 0.627679
 327700.000000 1.782899 2.102569 0.435191
 327800.000000 1.691845 2.033576 0.346740
 327900.000000 1.862251 2.145025 0.370100
 328000.000000 1.905265 2.217949 0.551962
 328100.000000 1.895601 2.243440 0.240245
 328200.000000 1.746953 2.147215 0.344689
 328300.000000 1.789894 2.080214 0.458971
 328400.000000 1.899967 2.269655 0.362849
 328500.000000 1.880494 2.375007 0.495635
 328600.000000 1.743883 2.343652 0.450956
 328700.000000 1.880881 2.318303 0.505194
 328800.000000 1.651890 2.150042 0.392931
 328900.000000 1.874875 2.284677 0.456553
 329000.000000 1.842449 2.204592 0.486907
 329100.000000 2.022820 2.421157 0.449152
 329200.000000 1.942159 2.331030 0.166596
 329300.000000 2.042595 2.345135 0.357384
 329400.000000 2.163780 2.467754 0.270425
 329500.000000 1.697429 2.330797 0.262098
 329600.000000 1.902995 2.330627 0.301347
 329700.000000 2.012809 2.408951 0.357996
 329800.000000 1.970799 2.378888 0.306172
 329900.000000 2.004953 2.314887 0.247524
 330000.000000 1.787151 2.261592 0.262159
 330100.000000 2.033791 2.406753 0.387779
 330200.000000 2.005697 2.307608 0.257354
 330300.000000 1.946847 2.388896 0.358505
 330400.000000 1.863569 2.283640 0.309253
 330500.000000 1.584649 2.168325 0.302159
 330600.000000 1.793331 2.265560 0.244791
 330700.000000 1.730400 2.204917 0.242117
 330800.000000 1.679142 2.363510 0.382711
 330900.000000 1.607310 2.204381 0.422115
 331000.000000 1.669533 2.186666 0.508789
 331100.000000 1.679768 2.095074 0.441089
 331200.000000 1.570595 2.086307 0.650777
 331300.000000 1.477011 2.010299 0.375865
 331400.000000 1.705017 2.160607 0.326082
 331500.000000 1.771743 2.214541 0.530482
 331600.000000 1.767290 2.210007 0.458344
 331700.000000 1.694780 2.228694 0.537689
 331800.000000 1.811710 2.089447 0.502851
 331900.000000 1.860966 2.253328 0.357159
 332000.000000 1.828883 2.077164 0.593894
 332100.000000 1.872174 2.335118 0.548062
 332200.000000 1.829699 2.315075 0.568628
 332300.000000 1.969665 2.292988 0.412705
 332400.000000 1.807569 2.183131 0.408358
 332500.000000 1.961660 2.213662 0.537342
 332600.000000 1.775910 2.511736 0.734207
 332700.000000 1.839728 2.301741 0.473067
 332800.000000 1.880799 2.298228 0.419801
 332900.000000 1.547460 1.921017 0.381748
 333000.000000 1.770980 2.032768 0.617550
 333100.000000 1.897530 2.328003 0.761213
 333200.000000 1.788185 2.186808 0.538582
 333300.000000 1.950998 2.351153 0.575776
 333400.000000 1.962857 2.232919 0.690684
 333500.000000 1.930186 2.206558 0.725725
 333600.000000 1.822501 2.226063 0.672108
 333700.000000 1.906258 2.184870 0.647723
 333800.000000 2.012237 2.230763 0.695247
 333900.000000 1.965342 2.247659 0.720304
 334000.000000 1.977657 2.192706 0.676652
 334100.000000 1.885932 2.120213 0.536839
 334200.000000 1.821195 2.364631 0.601682
 334300.000000 1.949091 2.256830 0.637785
 334400.000000 2.098701 2.422782 0.708044
 334500.000000 1.837243 2.182600 0.595889
 334600.000000 1.860364 2.127752 0.518366
 334700.000000 1.922216 2.243451 0.562871
 334800.000000 1.875044 2.223954 0.518916
 334900.000000 1.793377 2.158933 0.387282
 335000.000000 1.863080 2.186732 0.550723
 335100.000000 1.750385 2.056927 0.364795
 335200.000000 1.857730 2.161005 0.467177
 335300.000000 1.836715 2.100096 0.394227
 335400.000000 1.846008 2.319396 0.374706
 335500.000000 1.810287 2.239474 0.366532
 335600.000000 1.653162 2.062112 0.381179
 335700.000000 1.847027 2.128383 0.389662
 335800.000000 1.723229 2.044985 0.571690
 335900.000000 1.778957 2.144693 0.530613
 336000.000000 1.715689 2.080249 0.547622
 336100.000000 1.748797 2.128743 0.481313
 336200.000000 1.770588 2.177518 0.391762
 336300.000000 1.632863 2.047829 0.363366
 336400.000000 1.672249 2.062502 0.515893
 336500.000000 1.709856 1.947398 0.503125
 336600.000000 1.770700 2.080528 0.576816
 336700.000000 1.731279 2.102822 0.377666
 336800.000000 1.875632 2.187767 0.601711
 336900.000000 1.839851 2.201403 0.633323
 337000.000000 1.688765 2.019029 0.623731
 337100.000000 1.823280 2.228525 0.741649
 337200.000000 1.875034 2.153900 0.741315
 337300.000000 1.928269 2.250511 0.571365
