#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 6600.000000 1.273714 -1.515098 -2.630166
 6700.000000 1.120828 -1.470250 -2.548896
 6800.000000 1.071677 -1.572953 -2.594185
 6900.000000 1.151325 -1.501890 -2.705416
 7000.000000 1.177377 -1.552308 -2.806576
 7100.000000 1.099439 -1.605291 -2.681573
 7200.000000 1.147697 -1.435463 -2.820186
 7300.000000 1.299312 -1.592121 -2.617949
 7400.000000 1.169243 -1.501313 -2.677934
 7500.000000 1.388125 -1.644082 -2.678846
 7600.000000 1.280565 -1.524013 -2.748208
 7700.000000 1.414327 -1.517338 -2.766697
 7800.000000 1.227482 -1.578909 -2.723194
 7900.000000 1.339167 -1.503496 -2.717527
 8000.000000 1.263873 -1.571585 -2.841921
 8100.000000 1.293229 -1.502058 -2.750713
 8200.000000 1.269472 -1.529245 -2.799083
 8300.000000 1.172111 -1.672478 -2.931002
 8400.000000 1.052233 -1.710752 -2.630655
 8500.000000 1.000329 -1.700138 -2.509152
 8600.000000 1.133378 -1.681419 -2.426094
 8700.000000 1.068442 -1.604947 -2.351156
 8800.000000 1.072351 -1.565235 -2.671997
 8900.000000 1.100049 -1.567178 -2.576741
 9000.000000 1.181262 -1.531667 -2.455716
 9100.000000 1.144438 -1.673471 -2.654003
 9200.000000 1.168029 -1.578282 -2.708880
 9300.000000 1.172919 -1.502138 -2.826959
 9400.000000 1.218847 -1.676489 -2.734650
 9500.000000 1.237117 -1.556959 -2.731611
 9600.000000 1.276271 -1.714699 -2.796157
 9700.000000 1.335328 -1.597416 -2.669165
 9800.000000 1.306386 -1.721486 -2.764788
 9900.000000 1.212082 -1.718878 -2.804550
 10000.000000 1.132510 -1.672817 -2.640321
 10100.000000 1.242873 -1.527148 -2.664807
 10200.000000 1.573191 -1.223215 -2.559787
 10300.000000 1.417783 -1.234402 -2.628598
 10400.000000 1.299586 -1.383799 -2.583210
 10500.000000 1.291599 -1.252435 -2.770479
 10600.000000 1.408248 -1.209961 -2.978729
 10700.000000 1.327565 -1.276149 -2.721843
 10800.000000 1.407486 -1.134221 -2.885872
 10900.000000 1.394749 -1.348615 -2.710268
 11000.000000 1.308683 -1.318228 -2.954048
 11100.000000 1.405431 -1.469679 -2.887195
 11200.000000 1.396024 -1.389749 -2.851833
 11300.000000 1.326153 -1.419065 -2.905425
 11400.000000 1.355650 -1.468232 -2.757101
 11500.000000 1.371527 -1.474145 -2.756834
 11600.000000 1.428651 -1.424364 -2.662529
 11700.000000 1.349177 -1.579877 -2.805310
 11800.000000 1.354469 -1.428964 -2.758678
 11900.000000 1.447140 -1.431366 -2.703634
 12000.000000 1.353836 -1.686683 -2.575094
 12100.000000 1.417105 -1.513910 -2.723125
 12200.000000 1.442257 -1.548142 -2.622436
 12300.000000 1.435911 -1.547501 -2.728231
 12400.000000 1.436077 -1.630173 -2.717263
 12500.000000 1.372631 -1.647349 -2.813980
 12600.000000 1.362512 -1.684607 -2.718394
 12700.000000 1.426609 -1.658081 -2.791901
 12800.000000 1.378769 -1.404618 -2.889399
 12900.000000 1.458385 -1.639380 -2.838522
 13000.000000 1.471938 -1.558575 -2.827541
 13100.000000 1.446502 -1.533208 -2.738160
 13200.000000 1.219977 -1.744733 -2.712261
 13300.000000 1.248974 -1.829156 -2.770370
 13400.000000 1.213778 -1.900817 -2.745808
 13500.000000 1.187757 -2.009602 -2.897748
 13600.000000 1.279838 -1.834501 -2.761073
 13700.000000 1.234496 -1.795111 -2.760016
 13800.000000 1.310613 -1.715839 -2.824962
 13900.000000 1.282720 -1.815587 -2.886333
 14000.000000 1.292595 -1.726410 -2.835901
 14100.000000 1.295156 -1.866510 -2.870430
 14200.000000 1.205291 -1.793578 -2.910599
 14300.000000 1.268074 -1.658386 -2.805143
 14400.000000 1.228284 -1.984637 -2.853409
 14500.000000 1.229838 -1.917830 -2.720293
 14600.000000 1.346490 -1.761610 -2.701843
 14700.000000 1.314858 -1.722251 -2.910256
 14800.000000 1.296615 -1.721577 -2.877717
 14900.000000 1.242737 -1.879699 -2.943188
 15000.000000 1.242420 -1.854469 -2.939576
 15100.000000 1.237414 -2.025256 -2.718459
 15200.000000 1.263627 -1.648553 -2.697748
 15300.000000 1.123546 -1.742275 -2.658174
 15400.000000 1.220524 -1.869317 -3.007391
 15500.000000 1.282306 -1.841283 -2.905910
 15600.000000 1.208444 -1.832206 -2.718604
 15700.000000 1.236774 -1.729663 -2.867591
 15800.000000 1.315046 -1.790050 -2.668376
 15900.000000 1.247178 -1.772177 -2.773254
 16000.000000 1.270340 -1.841300 -2.783960
 16100.000000 1.326161 -1.981080 -2.970596
 16200.000000 1.315097 -1.745822 -2.819299
 16300.000000 1.323486 -1.774653 -2.928729
 16400.000000 1.335029 -1.796046 -2.954940
 16500.000000 1.347495 -1.720909 -2.849380
 16600.000000 1.300171 -1.838206 -2.890906
 16700.000000 1.195246 -1.743566 -2.749763
 16800.000000 1.225123 -1.823863 -2.755217
 16900.000000 1.196004 -1.818686 -2.917327
 17000.000000 1.146471 -1.890649 -2.818044
 17100.000000 1.285163 -1.798558 -2.809624
 17200.000000 1.318108 -1.643522 -2.740158
 17300.000000 1.283590 -1.887048 -2.871924
 17400.000000 1.359777 -1.781627 -2.825660
 17500.000000 1.334899 -1.817946 -2.945661
 17600.000000 1.315891 -1.929159 -2.701179
 17700.000000 1.356942 -1.791014 -2.747027
 17800.000000 1.277088 -1.824390 -2.967286
 17900.000000 1.213752 -1.805052 -2.831578
 18000.000000 1.276068 -1.767064 -2.974568
 18100.000000 1.245430 -1.733448 -2.841203
 18200.000000 1.267460 -1.726039 -2.768469
 18300.000000 1.323679 -1.460712 -2.853413
 18400.000000 1.411087 -1.543820 -2.663336
 18500.000000 1.122238 -1.840445 -2.739592
 18600.000000 1.277344 -1.671265 -2.888365
 18700.000000 1.254154 -1.717418 -3.079134
 18800.000000 1.329799 -1.656467 -2.871720
 18900.000000 1.256665 -1.704014 -2.747075
 19000.000000 1.283428 -1.717842 -2.719546
 19100.000000 1.335924 -1.703327 -2.812363
 19200.000000 1.155306 -1.658921 -2.876052
 19300.000000 1.360993 -1.632295 -2.825168
 19400.000000 1.233566 -1.712397 -2.885147
 19500.000000 1.191341 -1.750751 -2.912159
 19600.000000 1.273373 -1.759389 -2.929606
 19700.000000 1.318461 -1.704665 -3.008723
 19800.000000 1.179431 -1.744444 -2.950500
 19900.000000 1.217274 -1.609618 -2.970274
 20000.000000 1.313945 -1.662109 -2.981112
 20100.000000 1.200848 -1.729469 -3.075574
 20200.000000 1.209768 -1.720439 -3.108085
 20300.000000 1.334956 -1.577912 3.132745
 20400.000000 1.259334 -1.703961 -3.094645
 20500.000000 1.266892 -1.657363 -3.030568
 20600.000000 1.272633 -1.627930 -3.001914
 20700.000000 1.227858 -1.744783 -2.895220
 20800.000000 1.265443 -1.659343 -2.996008
 20900.000000 1.287123 -1.610678 -2.992803
 21000.000000 1.286770 -1.715320 -3.025559
 21100.000000 1.283984 -1.641015 -2.952872
 21200.000000 1.337721 -1.537998 -2.880935
 21300.000000 1.137719 -1.580111 -3.105176
 21400.000000 0.965903 -1.620552 -2.779814
 21500.000000 1.065842 -1.700444 -2.918744
 21600.000000 1.031370 -1.709633 -2.894257
 21700.000000 1.003232 -1.788315 -2.909908
 21800.000000 1.229025 -1.382865 -2.865544
 21900.000000 1.120527 -1.723950 -2.876950
 22000.000000 1.068885 -1.743184 -2.942108
 22100.000000 1.133733 -1.672015 -2.941701
 22200.000000 1.083171 -1.643056 -2.808474
 22300.000000 1.002849 -1.705047 -2.837228
 22400.000000 1.187075 -1.558927 -3.057599
 22500.000000 1.052443 -1.642072 -2.973853
 22600.000000 1.185858 -1.545647 -2.931181
 22700.000000 1.215584 -1.606747 -2.862875
 22800.000000 1.154791 -1.493037 -2.875494
 22900.000000 1.049806 -1.754718 -2.957433
 23000.000000 1.196999 -1.755354 -2.974876
 23100.000000 1.062881 -1.759865 -3.090589
 23200.000000 1.119027 -1.584320 -3.022278
 23300.000000 1.127220 -1.593856 -2.842449
 23400.000000 1.079388 -1.709445 -2.999908
 23500.000000 1.145506 -1.534156 -2.926146
 23600.000000 1.008982 -1.765457 -2.991124
 23700.000000 0.987029 -1.880709 -2.937716
 23800.000000 1.100922 -1.618386 -3.018395
 23900.000000 1.013172 -1.609533 -2.894724
 24000.000000 1.093591 -1.748575 -3.010039
 24100.000000 1.011744 -1.659363 -3.044864
 24200.000000 1.367371 -1.545557 -2.836118
 24300.000000 1.377674 -1.580585 -2.875122
 24400.000000 1.345479 -1.405100 -2.922203
 24500.000000 1.322711 -1.564251 -2.906641
 24600.000000 1.331472 -1.754033 -3.014439
 24700.000000 1.319614 -1.555744 -2.920939
 24800.000000 1.204164 -1.551540 3.139914
 24900.000000 1.261937 -1.678609 -2.850137
 25000.000000 1.206996 -1.731748 -2.992993
 25100.000000 1.269978 -1.686668 -2.990278
 25200.000000 1.356645 -1.652106 -3.061893
 25300.000000 1.268220 -1.654697 -3.030816
 25400.000000 1.367803 -1.642102 -3.063188
 25500.000000 1.278669 -1.712080 -2.992742
 25600.000000 1.298919 -1.660474 -2.943904
 25700.000000 1.213364 -1.721225 -3.050830
 25800.000000 1.181108 -1.799936 -3.069695
 25900.000000 1.193912 -1.693388 -2.860330
 26000.000000 1.130700 -1.871509 -2.973956
 26100.000000 1.121815 -1.857361 -2.932022
 26200.000000 1.242681 -1.635195 -2.859580
 26300.000000 1.261846 -1.867302 -2.985034
 26400.000000 1.211394 -1.640991 -2.766149
 26500.000000 1.258782 -1.740018 -2.978378
 26600.000000 1.242848 -1.836084 -2.915263
 26700.000000 1.205366 -1.826595 -2.975852
 26800.000000 1.189437 -1.820941 -2.922415
 26900.000000 1.278443 -1.832059 -3.098841
 27000.000000 1.220146 -1.622788 -2.864586
 27100.000000 1.342035 -1.561477 -2.838019
 27200.000000 1.292910 -1.730661 -2.803478
 27300.000000 1.228382 -1.759389 -2.802721
 27400.000000 1.357522 -1.647739 -2.869169
 27500.000000 1.388606 -1.696450 -2.776518
 27600.000000 1.182183 -1.508776 -2.832828
 27700.000000 1.224800 -1.866551 -2.895519
 27800.000000 1.264873 -1.706463 -2.952817
 27900.000000 1.231909 -1.623774 -3.018706
 28000.000000 1.201373 -1.725389 -3.017954
 28100.000000 1.295044 -1.689881 -2.932376
 28200.000000 0.985726 -1.941840 -2.865696
 28300.000000 1.067409 -1.907805 -2.989679
 28400.000000 1.335241 -1.610560 -2.896913
 28500.000000 1.276097 -1.638782 -2.995798
 28600.000000 1.304159 -1.657858 -2.954162
 28700.000000 1.176621 -1.679836 3.122941
 28800.000000 1.243687 -1.554774 -2.844990
 28900.000000 1.332097 -1.558094 -2.781185
 29000.000000 1.281887 -1.605861 -2.853275
 29100.000000 1.193106 -1.598312 -2.706677
 29200.000000 1.256486 -1.556430 -2.829899
 29300.000000 1.271429 -1.709833 -2.897364
 29400.000000 1.243523 -1.709409 -2.968001
 29500.000000 1.224732 -1.785760 -2.812843
 29600.000000 1.152119 -1.738411 -2.944058
 29700.000000 1.370231 -1.730677 -2.989310
 29800.000000 1.181967 -1.830849 -2.900018
 29900.000000 1.249403 -1.667580 -3.012039
 30000.000000 1.387296 -1.660515 -3.012282
 30100.000000 1.262592 -1.699088 -2.859145
 30200.000000 1.158565 -1.777251 -2.931185
 30300.000000 1.305255 -1.688872 -3.050491
 30400.000000 1.096266 -1.717405 -2.994893
 30500.000000 1.156761 -1.818763 -3.109733
 30600.000000 1.062133 -1.559445 -3.011377
 30700.000000 1.090031 -1.807825 -3.041571
 30800.000000 1.079310 -1.969970 -2.927494
 30900.000000 1.019888 -1.757640 -2.943451
 31000.000000 1.042910 -1.788078 -2.956149
 31100.000000 1.090407 -1.708839 -2.903082
 31200.000000 1.063437 -1.879088 -2.946221
 31300.000000 1.261218 -1.708128 -2.747079
 31400.000000 1.033483 -1.927161 -2.948513
 31500.000000 1.144910 -1.686537 -2.953857
 31600.000000 1.151826 -1.816003 -2.949165
 31700.000000 1.150105 -1.874530 -3.044093
 31800.000000 1.124968 -1.872645 -3.030509
 31900.000000 1.116000 -1.804596 -2.910764
 32000.000000 1.071862 -1.976835 -2.976688
 32100.000000 1.147411 -1.823252 -2.869478
 32200.000000 1.153347 -1.761685 -3.003580
 32300.000000 1.075447 -1.807482 -2.916002
 32400.000000 1.140130 -1.793359 -2.964233
 32500.000000 1.058071 -1.793757 -2.863723
 32600.000000 0.961471 -1.864549 -2.996546
 32700.000000 1.108598 -1.827528 -3.032038
 32800.000000 1.112888 -1.773740 -3.013904
 32900.000000 1.038931 -1.920445 -3.023885
 33000.000000 1.201603 -1.796928 -2.882635
 33100.000000 1.082308 -1.955506 -3.137762
 33200.000000 1.105038 -1.807825 -2.925070
 33300.000000 1.133555 -1.950142 -2.976440
 33400.000000 1.121368 -1.899572 -2.976636
 33500.000000 1.186926 -1.788215 -2.945564
 33600.000000 1.102657 -1.823185 -3.019276
 33700.000000 1.048831 -1.838347 -2.986046
 33800.000000 1.113837 -1.725331 -2.952213
 33900.000000 1.096461 -1.824971 -2.924608
 34000.000000 1.107833 -1.778851 -2.954880
 34100.000000 1.048664 -1.804412 -3.057265
 34200.000000 1.186803 -1.858650 -2.936462
 34300.000000 1.030763 -1.904032 -2.928902
 34400.000000 1.147177 -1.934396 -2.972400
 34500.000000 1.052169 -1.715889 -2.957766
 34600.000000 1.116961 -2.091994 -2.993010
 34700.000000 1.233220 -1.782181 -2.914361
 34800.000000 1.091946 -1.929362 -3.038916
 34900.000000 0.990074 -2.054107 3.093423
 35000.000000 1.147419 -1.827360 -2.908859
 35100.000000 1.155788 -1.965094 -3.114598
 35200.000000 1.146565 -1.756405 -2.851606
 35300.000000 1.091448 -1.879364 -2.973699
 35400.000000 1.138361 -1.935157 -2.973093
 35500.000000 1.172452 -1.776148 -2.942601
 35600.000000 1.043790 -2.093523 -3.065225
 35700.000000 1.161688 -1.775179 -3.078029
 35800.000000 1.175683 -1.777346 -3.054763
 35900.000000 1.084958 -1.887445 -3.042714
 36000.000000 1.027916 -1.903845 -2.953131
 36100.000000 1.139646 -2.019217 -2.930262
 36200.000000 1.106571 -1.791008 -2.847020
 36300.000000 1.076062 -1.928220 -2.982164
 36400.000000 1.075264 -1.684182 -2.714079
 36500.000000 1.078875 -1.937361 -3.071682
 36600.000000 1.195812 -1.837185 -2.896404
 36700.000000 1.072921 -1.877195 -2.921526
 36800.000000 1.091426 -1.699646 -2.895164
 36900.000000 1.065689 -1.783978 -2.859472
 37000.000000 1.205922 -1.648671 -2.796435
 37100.000000 1.028093 -1.847702 -2.950292
 37200.000000 1.156330 -1.710677 -2.987880
 37300.000000 1.158881 -1.870628 -3.091701
 37400.000000 1.163053 -1.760225 -3.057212
 37500.000000 1.135945 -1.733133 -2.932655
 37600.000000 1.235788 -1.722202 -2.918336
 37700.000000 1.112926 -1.764745 -2.801770
 37800.000000 1.204334 -1.789115 -2.655325
 37900.000000 1.156521 -2.037432 -2.877316
 38000.000000 1.171016 -1.682310 -3.017680
 38100.000000 1.062842 -1.843765 -2.949615
 38200.000000 1.159841 -1.849381 -2.953781
 38300.000000 1.184743 -1.733441 -2.963121
 38400.000000 1.217016 -1.936639 -3.014178
 38500.000000 1.142723 -1.694827 -2.878689
 38600.000000 1.215740 -1.736329 -3.009922
 38700.000000 1.135825 -1.848101 -2.801492
 38800.000000 1.222184 -1.810067 -2.894958
 38900.000000 1.136441 -1.893185 -2.763173
 39000.000000 1.180906 -1.748205 -2.808748
 39100.000000 1.082165 -1.756331 -3.006654
 39200.000000 1.053683 -1.965255 -2.884757
 39300.000000 1.051949 -1.789463 -2.871071
 39400.000000 1.099090 -1.820732 -2.907036
 39500.000000 1.140657 -1.917578 -2.955525
 39600.000000 1.114887 -1.716538 -2.827464
 39700.000000 1.086769 -1.863248 -2.913016
 39800.000000 1.143478 -1.979782 -2.911597
 39900.000000 1.178580 -1.868588 -2.900158
 40000.000000 0.934068 -1.982494 -3.114940
 40100.000000 1.116704 -1.760034 -2.864379
 40200.000000 1.118207 -1.824199 -2.901196
 40300.000000 1.124288 -1.829002 -3.082146
 40400.000000 1.133567 -1.778962 -2.967885
 40500.000000 1.084798 -1.782098 -3.062638
 40600.000000 1.104060 -1.791338 -2.842329
 40700.000000 1.103696 -1.829441 -2.985715
 40800.000000 1.105812 -1.856946 -3.026831
 40900.000000 1.159713 -1.957219 -2.883874
 41000.000000 1.251905 -1.774120 -2.878379
 41100.000000 1.131190 -1.804504 -3.090236
 41200.000000 1.151589 -1.680236 -2.965258
 41300.000000 1.122417 -1.771266 -2.897057
 41400.000000 1.038738 -1.827261 -2.974250
 41500.000000 0.975516 -1.791521 -2.877222
 41600.000000 1.250227 -1.607132 -2.768594
 41700.000000 1.161939 -1.933808 -3.016278
 41800.000000 1.084486 -1.772564 -2.853839
 41900.000000 1.217124 -1.601939 -2.721756
 42000.000000 1.056413 -1.635894 -2.816225
 42100.000000 1.097937 -1.905022 -3.000965
 42200.000000 1.165006 -1.719692 -2.971605
 42300.000000 1.241790 -1.621992 -2.912876
 42400.000000 1.058184 -2.043738 -3.025931
 42500.000000 1.118190 -1.757942 -3.040288
 42600.000000 1.082916 -1.749492 -3.021947
 42700.000000 1.135122 -1.785970 -2.994617
 42800.000000 1.089021 -1.738896 -2.876363
 42900.000000 0.964343 -2.030573 -3.065701
 43000.000000 1.112688 -1.863843 -2.970816
 43100.000000 1.160354 -1.708377 -3.065039
 43200.000000 1.155758 -1.762079 -2.833973
 43300.000000 1.106611 -1.869929 -3.001460
 43400.000000 1.107262 -1.681235 -2.868662
 43500.000000 1.055211 -1.823209 -2.795711
 43600.000000 1.058057 -1.715408 -2.932141
 43700.000000 1.110552 -1.806069 -2.964829
 43800.000000 1.135292 -1.892406 -2.906243
 43900.000000 1.108210 -1.608484 -2.859731
 44000.000000 1.140085 -1.719159 -2.895962
 44100.000000 1.148588 -1.815783 -3.077411
 44200.000000 1.194279 -1.681449 -2.884012
 44300.000000 1.098851 -1.823872 -2.917503
 44400.000000 1.268530 -1.614828 -2.867995
 44500.000000 1.142419 -1.890199 -2.992371
 44600.000000 1.084321 -1.686277 -2.761631
 44700.000000 1.131762 -1.742734 -2.937022
 44800.000000 1.147573 -1.799253 -2.896629
 44900.000000 1.118113 -1.900067 -2.902369
 45000.000000 1.109830 -1.836036 -2.811967
 45100.000000 1.163830 -1.709769 -2.990983
 45200.000000 1.205989 -1.877705 -2.871399
 45300.000000 1.212724 -1.631002 -2.661146
 45400.000000 1.170593 -1.740357 -2.823502
 45500.000000 1.129159 -1.727153 -3.063102
 45600.000000 1.210438 -1.557265 -2.893205
 45700.000000 1.057178 -1.699793 -2.883652
 45800.000000 1.080528 -1.640231 -2.876036
 45900.000000 1.227750 -1.512426 -2.949334
 46000.000000 1.118327 -1.589439 -2.773863
 46100.000000 1.212038 -1.861008 -2.915544
 46200.000000 1.053685 -1.719383 -3.008432
 46300.000000 1.084167 -1.663485 -2.834601
 46400.000000 1.212832 -1.512497 -2.885895
 46500.000000 1.197036 -1.693106 -2.981779
 46600.000000 1.174163 -1.671252 -2.917435
 46700.000000 1.132771 -1.507448 -2.970049
 46800.000000 1.098559 -1.613075 -2.831789
 46900.000000 1.059499 -1.511310 -2.786893
 47000.000000 1.118471 -1.485220 -2.780719
 47100.000000 1.045259 -1.718051 -3.010719
 47200.000000 1.080515 -1.662165 -3.078809
 47300.000000 1.160452 -1.509782 -2.886137
 47400.000000 1.068099 -1.737629 -2.997393
 47500.000000 1.113357 -1.693552 -2.893448
 47600.000000 1.112152 -1.804244 -2.964268
 47700.000000 1.081840 -1.655574 -2.961546
 47800.000000 1.183673 -1.571811 -2.960175
 47900.000000 1.109643 -1.679401 -2.933488
 48000.000000 1.141444 -1.566415 -2.998413
 48100.000000 1.073287 -1.608035 -2.838801
 48200.000000 1.179485 -1.621760 -2.568445
 48300.000000 1.265209 -1.593646 -2.931499
 48400.000000 1.203116 -1.530223 -2.870753
 48500.000000 1.142334 -1.613129 -2.878078
 48600.000000 1.095909 -1.517543 -2.867621
 48700.000000 1.086141 -1.634220 -3.012300
 48800.000000 1.081581 -1.785869 -2.799310
 48900.000000 1.089326 -1.718808 -2.925483
 49000.000000 1.141015 -1.848639 -2.928574
 49100.000000 1.071653 -1.763106 -2.802599
 49200.000000 1.095425 -1.851098 -3.030503
 49300.000000 1.031008 -1.721326 -2.996335
 49400.000000 1.085821 -1.888002 -2.771911
 49500.000000 1.089920 -1.903581 -2.911431
 49600.000000 0.969721 -1.892741 -2.865100
 49700.000000 1.092462 -1.859743 -2.910713
 49800.000000 1.158055 -1.668930 -2.894083
 49900.000000 1.148911 -1.746803 -2.876471
 50000.000000 1.102169 -1.951522 -2.965301
 50100.000000 1.068242 -2.081229 -2.990595
 50200.000000 1.120070 -1.874054 -2.997771
 50300.000000 1.169716 -1.842182 -2.886519
 50400.000000 1.076403 -1.835319 -3.013237
 50500.000000 1.046325 -1.875958 -2.863041
 50600.000000 1.206483 -1.869783 -2.991850
 50700.000000 1.135287 -1.864307 -2.941168
 50800.000000 1.075209 -1.862111 -2.901289
 50900.000000 1.117739 -1.848249 -2.891774
 51000.000000 1.018600 -1.868319 -3.103865
 51100.000000 1.060746 -1.958914 -3.055045
 51200.000000 1.125715 -1.793154 -2.824118
 51300.000000 1.119431 -1.934829 -2.811044
 51400.000000 1.141623 -1.919523 -2.830533
 51500.000000 0.935603 -2.017882 -3.033576
 51600.000000 0.988997 -1.950430 -3.010464
 51700.000000 1.135622 -1.835278 -2.975881
 51800.000000 1.165095 -1.891216 -2.945858
 51900.000000 1.095746 -1.839555 -2.894814
 52000.000000 0.996727 -1.976929 -2.904755
 52100.000000 1.093880 -1.798894 -2.888113
 52200.000000 1.082192 -1.924736 -3.118974
 52300.000000 1.133855 -1.907133 -2.967271
 52400.000000 1.022546 -1.950004 3.129119
 52500.000000 1.106091 -1.839643 -2.951994
 52600.000000 1.102413 -1.915993 -2.877412
 52700.000000 1.118016 -1.939466 -2.984844
 52800.000000 1.086372 -1.712029 -2.926912
 52900.000000 1.091941 -2.014143 -3.133804
 53000.000000 1.193252 -1.793639 -3.061477
 53100.000000 1.096760 -1.819782 -3.016691
 53200.000000 1.069534 -1.818859 -3.010318
 53300.000000 1.051445 -1.706747 -3.021635
 53400.000000 1.336106 -1.601595 -2.752740
 53500.000000 1.160047 -1.706606 -2.950080
 53600.000000 1.091329 -1.680670 -3.023265
 53700.000000 1.210429 -1.551261 -3.090795
 53800.000000 1.168200 -1.618426 -3.015400
 53900.000000 1.106358 -1.598818 -3.103466
 54000.000000 1.286597 -1.560457 -2.972386
 54100.000000 1.125773 -1.753935 -2.976870
 54200.000000 1.099531 -1.712714 -3.066403
 54300.000000 1.106231 -1.704675 -2.978088
 54400.000000 1.165533 -1.623352 -2.866049
 54500.000000 1.218965 -1.565078 -2.992786
 54600.000000 1.080500 -1.607860 -3.034406
 54700.000000 1.213904 -1.714982 -2.988222
 54800.000000 1.244233 -1.678682 -2.938705
 54900.000000 1.121264 -1.760180 -2.971517
 55000.000000 1.035112 -1.932929 3.080740
 55100.000000 1.205597 -1.596009 -2.966394
 55200.000000 1.147968 -1.657797 -2.994667
 55300.000000 1.148900 -1.673411 -3.086965
 55400.000000 1.043259 -1.651853 -3.086110
 55500.000000 1.107805 -1.727704 3.106412
 55600.000000 1.147044 -1.728068 3.133780
 55700.000000 1.248879 -1.763237 -2.955091
 55800.000000 1.221840 -1.664326 -2.963032
 55900.000000 1.154919 -1.706634 -2.995480
 56000.000000 1.459399 -1.642238 -3.065523
 56100.000000 1.268045 -1.658009 -3.076823
 56200.000000 1.350315 -1.742094 -2.994646
 56300.000000 1.255137 -1.590654 -3.004735
 56400.000000 1.077739 -1.584302 -2.913561
 56500.000000 1.260217 -1.687909 -3.040322
 56600.000000 1.282988 -1.842979 -2.946942
 56700.000000 1.122674 -1.798311 -2.982942
 56800.000000 1.303326 -1.488085 -2.871952
 56900.000000 1.306686 -1.622735 -2.840922
 57000.000000 1.260638 -1.750380 -2.877200
 57100.000000 1.266978 -1.486140 -2.999865
 57200.000000 1.211492 -1.589771 -3.026132
 57300.000000 1.237270 -1.837327 -3.016006
 57400.000000 1.061700 -1.692410 -2.890482
 57500.000000 1.189865 -1.652945 -3.079684
 57600.000000 1.261905 -1.789196 -2.877785
